name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,5263,5644719865,,,0,,,,-122.3026694,47.6568313,,,
,5264,5644719866,,,0,,,,-122.302645,47.6569072,,,
,5265,5644719969,,,0,,,,-122.3004423,47.6540738,,,
,5266,5644719970,,,0,,,,-122.3018769,47.6546465,,,
,5267,5644719971,,,0,,,,-122.2999374,47.654665,,,
,5268,5644719972,,,0,,,,-122.2998752,47.6546552,,,
,5269,5644726755,,,0,,,,-122.300885,47.6519236,,,
,5270,5644726756,,,0,,,,-122.3009282,47.6518285,,,
,5271,5644726757,,,0,,,,-122.3026589,47.6526215,,,
,5272,5644729769,,,0,,,,-122.3027212,47.6564061,,,
,5273,5644729770,,,0,,,,-122.3027333,47.6565281,,,
,5274,5644729771,,,0,,,,-122.3026918,47.6567551,,,
,5275,5644729772,,,0,,,,-122.3026226,47.656987,,,
,5276,5644729773,crossing,,0,,,,-122.3026027,47.6578487,,,
,5277,5644729774,,,0,,,,-122.3026305,47.6578941,,,
,5278,5644778688,,,0,,,,-122.3025422,47.6576116,,,
,5279,5644778689,,,0,,,,-122.3025399,47.6575394,,,
,5280,5644778690,crossing,,0,,,,-122.3025415,47.6575929,,,
,5281,5644808690,,,0,,,,-122.3105082,47.6549289,,,
,5282,5644808691,,,0,,,,-122.3104425,47.6546258,,,
,5283,5644808692,crossing,,0,,,,-122.310398,47.6546249,,,
,5284,5644808693,,,0,,,,-122.31034,47.654624,,,
,5285,5644808694,,,0,,,,-122.3112166,47.6548503,,,
,5286,5644808695,,,0,,,,-122.3112111,47.6550502,,,
,5287,5680764827,,,0,,,,-122.3034573,47.6585029,,,
,5288,5680764831,,,0,,,,-122.3038521,47.6586993,,,
,5289,5683977452,,,0,,,,-122.3160039,47.6617788,,,
,5290,5712379658,,,0,,,,-122.3130135,47.6633519,,,
,5291,5712379659,,,0,,,,-122.3127792,47.663351,,,
,5292,5742366524,,,0,,,,-122.304732,47.6584763,,,
,5293,5747865435,,,0,,,,-122.296586,47.6613613,,,
,5294,5747865436,,,0,,,,-122.296796,47.6613622,,,
,5295,5747865438,,,0,,,,-122.2965325,47.6611153,,,
,5296,5747865439,,,0,,,,-122.2968388,47.6611192,,,
,5297,5747865440,,,0,,,,-122.296536,47.6613261,,,
,5298,5747884642,,,0,,,,-122.3071819,47.6547741,,,
,5299,5747884643,,,0,,,,-122.3072353,47.6548514,,,
,5300,5747884644,,,0,,,,-122.3070118,47.6545278,,,
,5301,5747884645,,,0,,,,-122.3069955,47.6545041,,,
,5302,5747884646,,,0,,,,-122.3069788,47.6544796,,,
,5303,5754425899,,,0,,,,-122.3067397,47.6485465,,,
,5304,5754425900,,,0,,,,-122.3067188,47.6485363,,,
,5305,5754425901,,,0,,,,-122.3066497,47.6485042,,,
,5306,5754425904,,,0,,,,-122.3064539,47.6487581,,,
,5307,5754425906,,,0,,,,-122.3070211,47.6484575,,,
,5308,5754425907,,,0,,,,-122.3069457,47.6485073,,,
,5309,5754425908,,,0,,,,-122.307087,47.6483792,,,
,5310,5754425913,,,0,,,,-122.3067644,47.6485263,,,
,5311,5754425914,,,0,,,,-122.3070086,47.6484723,,,
,5312,5754425915,,,0,,,,-122.306995,47.6484882,,,
,5313,5754425916,,,0,,,,-122.3066336,47.648497,,,
,5314,5755066227,,,0,,,,-122.310112,47.6549574,,,
,5315,5755066228,,,0,,,,-122.3102351,47.6548882,,,
,5316,5755066229,,,0,,,,-122.3103022,47.654661,,,
,5317,5755066230,,,0,,,,-122.3104943,47.655028,,,
,5318,5755066232,,,0,,,,-122.3103058,47.6549199,,,
,5319,5755066233,,,0,,,,-122.31033,47.6549178,,,
,5320,5755066235,,,0,,,,-122.3094972,47.6537479,,,
,5321,5755066237,,,0,,,,-122.309549,47.653802,,,
,5322,5755066238,,,0,,,,-122.309478,47.6536071,,,
,5323,5755066239,,,0,,,,-122.3104518,47.6543225,,,
,5324,5755066240,,,0,,,,-122.3093661,47.6534533,,,
,5325,5755066241,,,0,,,,-122.3095325,47.6538067,,,
,5326,5755066242,,,0,,,,-122.3095099,47.6537336,,,
,5327,5755066248,,,0,,,,-122.3103095,47.6546246,,,
,5328,5755081367,,,0,,,,-122.300627,47.6526318,,,
,5329,5755081368,,,0,,,,-122.3006264,47.6526357,,,
