name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
Montlake Boulevard Northeast,0,4636201,0,737,,13.556060795222248,4,30,,primary,3,"LINESTRING (-122.3046164 47.6478106, -122.3046138 47.6476887)",bike,0
Burke-Gilman Trail,1,4704942,18,53,,42.273712528244154,1,9,,cycleway,8,"LINESTRING (-122.291953 47.6619581, -122.2914658 47.6617661)",bike,0
Memorial Way Northeast,2,4708342,1623,1779,,50.60995396416607,2,20,,tertiary,5,"LINESTRING (-122.3097324 47.6612523, -122.3097303 47.661183, -122.3097297 47.6611622, -122.3097364 47.6607972)",bike,0
Memorial Way Northeast,3,4708342,1779,977,,32.538148884804016,2,20,,tertiary,5,"LINESTRING (-122.3097364 47.6607972, -122.3097418 47.6605046)",bike,0
East Stevens Way Northeast,4,4708348,20,885,,49.4981972312158,1,20,,tertiary,5,"LINESTRING (-122.3096608 47.6597571, -122.3094675 47.6597543, -122.309 47.6597598)",bike,1
East Stevens Way Northeast,5,4708348,885,20,,49.4981972312158,1,20,,tertiary,5,"LINESTRING (-122.309 47.6597598, -122.3094675 47.6597543, -122.3096608 47.6597571)",bike,1
East Stevens Way Northeast,6,4708348,885,1604,,3.2294530222756674,1,20,,tertiary,5,"LINESTRING (-122.309 47.6597598, -122.3089569 47.6597607)",bike,1
East Stevens Way Northeast,7,4708348,1604,885,,3.2294530222756674,1,20,,tertiary,5,"LINESTRING (-122.3089569 47.6597607, -122.309 47.6597598)",bike,1
East Stevens Way Northeast,8,4708348,1604,886,,9.575065676158975,1,20,,tertiary,5,"LINESTRING (-122.3089569 47.6597607, -122.3088805 47.6597624, -122.3088291 47.6597618)",bike,1
East Stevens Way Northeast,9,4708348,886,1604,,9.575065676158975,1,20,,tertiary,5,"LINESTRING (-122.3088291 47.6597618, -122.3088805 47.6597624, -122.3089569 47.6597607)",bike,1
Spokane Lane Northeast,10,4708374,19,151,,72.71839449604735,1,29,,service,7,"LINESTRING (-122.3083638 47.656524, -122.3084157 47.656569, -122.3088445 47.6568608, -122.3088909 47.6568923, -122.3090332 47.6569599, -122.3090632 47.6569742)",bike,1
Spokane Lane Northeast,11,4708374,151,19,,72.71839449604735,1,29,,service,7,"LINESTRING (-122.3090632 47.6569742, -122.3090332 47.6569599, -122.3088909 47.6568923, -122.3088445 47.6568608, -122.3084157 47.656569, -122.3083638 47.656524)",bike,1
Spokane Lane Northeast,12,4708374,151,1025,,48.6447050622529,1,29,,service,7,"LINESTRING (-122.3090632 47.6569742, -122.3093459 47.6571644, -122.3094836 47.6572161, -122.3095634 47.6572473)",bike,1
Spokane Lane Northeast,13,4708374,1025,151,,48.64470506225291,1,29,,service,7,"LINESTRING (-122.3095634 47.6572473, -122.3094836 47.6572161, -122.3093459 47.6571644, -122.3090632 47.6569742)",bike,1
Wahkiakum Lane,14,4708409,1377,605,,113.88430802249012,1,4,,footway,9,"LINESTRING (-122.3045734 47.6563351, -122.3042717 47.656404, -122.3039276 47.6564274, -122.3036498 47.6564048, -122.3033377 47.6563445, -122.3030973 47.6562945)",bike,0
Pend Oreille Road Northeast,15,4714349,127,42,,86.69320826382227,1,20,,tertiary,5,"LINESTRING (-122.3027247 47.6581335, -122.3027681 47.6580675, -122.302821 47.6580045, -122.3028406 47.6579857, -122.3028827 47.6579451, -122.3029525 47.6578901, -122.30303 47.6578398, -122.3031142 47.6577948, -122.3032045 47.6577555, -122.3035595 47.6576239)",bike,1
Pend Oreille Road Northeast,16,4714349,42,127,,86.69320826382229,1,20,,tertiary,5,"LINESTRING (-122.3035595 47.6576239, -122.3032045 47.6577555, -122.3031142 47.6577948, -122.30303 47.6578398, -122.3029525 47.6578901, -122.3028827 47.6579451, -122.3028406 47.6579857, -122.302821 47.6580045, -122.3027681 47.6580675, -122.3027247 47.6581335)",bike,1
Pend Oreille Road Northeast,17,4714349,42,22,,84.20174396797802,1,20,,tertiary,5,"LINESTRING (-122.3035595 47.6576239, -122.303991 47.6574687, -122.3044004 47.6573695, -122.3045476 47.6573623, -122.3046 47.6573624)",bike,1
Pend Oreille Road Northeast,18,4714349,22,42,,84.20174396797802,1,20,,tertiary,5,"LINESTRING (-122.3046 47.6573624, -122.3045476 47.6573623, -122.3044004 47.6573695, -122.303991 47.6574687, -122.3035595 47.6576239)",bike,1
6th Avenue Northeast,19,4725116,966,956,,33.04715341865488,2,30,,secondary,4,"LINESTRING (-122.3225424 47.6549912, -122.3225419 47.654694)",bike,1
6th Avenue Northeast,20,4725116,956,966,,33.04715341865488,1,30,,secondary,4,"LINESTRING (-122.3225419 47.654694, -122.3225424 47.6549912)",bike,1
Northeast Pacific Street,21,4729721,59,60,,50.77265377195414,3,30,,secondary,4,"LINESTRING (-122.3151843 47.6535999, -122.3146403 47.6535921, -122.3145066 47.6535902)",bike,1
Northeast Pacific Street,22,4729721,60,59,,50.77265377195414,1,30,,secondary,4,"LINESTRING (-122.3145066 47.6535902, -122.3146403 47.6535921, -122.3151843 47.6535999)",bike,1
15th Avenue Northeast,23,4794346,100,623,,48.99748363374124,1,30,,tertiary,5,"LINESTRING (-122.3137088 47.65159, -122.3137173 47.6516526, -122.3137163 47.6517018, -122.3137051 47.6517781, -122.3136846 47.6518397, -122.3136548 47.6518994, -122.3136159 47.6519567, -122.3135686 47.6520108)",bike,1
15th Avenue Northeast,24,4794346,623,100,,48.99748363374125,1,30,,tertiary,5,"LINESTRING (-122.3135686 47.6520108, -122.3136159 47.6519567, -122.3136548 47.6518994, -122.3136846 47.6518397, -122.3137051 47.6517781, -122.3137163 47.6517018, -122.3137173 47.6516526, -122.3137088 47.65159)",bike,1
University Way Northeast,25,4842987,1270,379,,10.902085042962455,1,20,,tertiary,5,"LINESTRING (-122.3133082 47.655437, -122.3133126 47.655339)",bike,1
University Way Northeast,26,4842987,379,1270,,10.902085042962455,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3133082 47.655437)",bike,1
University Way Northeast,27,4842987,379,728,,77.63323975785347,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.313313 47.6553127, -122.3133151 47.6552773, -122.3133412 47.6546411)",bike,1
University Way Northeast,28,4842987,728,379,,77.63323975785347,1,20,,tertiary,5,"LINESTRING (-122.3133412 47.6546411, -122.3133151 47.6552773, -122.313313 47.6553127, -122.3133126 47.655339)",bike,1
University Way Northeast,29,4842987,728,1591,,42.72595155989444,1,20,,tertiary,5,"LINESTRING (-122.3133412 47.6546411, -122.3133568 47.654257)",bike,1
University Way Northeast,30,4842987,1591,728,,42.72595155989444,1,20,,tertiary,5,"LINESTRING (-122.3133568 47.654257, -122.3133412 47.6546411)",bike,1
University Way Northeast,31,4842987,1591,1589,,12.581072427982566,1,20,,tertiary,5,"LINESTRING (-122.3133568 47.654257, -122.3133589 47.6542066, -122.3133615 47.6541439)",bike,1
University Way Northeast,32,4842987,1589,1591,,12.581072427982566,1,20,,tertiary,5,"LINESTRING (-122.3133615 47.6541439, -122.3133589 47.6542066, -122.3133568 47.654257)",bike,1
University Way Northeast,33,4842987,1589,648,,11.401820658852158,1,20,,tertiary,5,"LINESTRING (-122.3133615 47.6541439, -122.3133657 47.6540414)",bike,1
University Way Northeast,34,4842987,648,1589,,11.401820658852158,1,20,,tertiary,5,"LINESTRING (-122.3133657 47.6540414, -122.3133615 47.6541439)",bike,1
University Way Northeast,35,4842987,648,57,,49.012405157966484,1,20,,tertiary,5,"LINESTRING (-122.3133657 47.6540414, -122.3133781 47.6536007)",bike,1
University Way Northeast,36,4842987,57,648,,49.012405157966484,1,20,,tertiary,5,"LINESTRING (-122.3133781 47.6536007, -122.3133657 47.6540414)",bike,1
University Way Northeast,37,4842987,57,58,,17.916264815027006,1,20,,tertiary,5,"LINESTRING (-122.3133781 47.6536007, -122.3133739 47.6534396)",bike,1
University Way Northeast,38,4842987,58,57,,17.916264815027006,1,20,,tertiary,5,"LINESTRING (-122.3133739 47.6534396, -122.3133781 47.6536007)",bike,1
Brooklyn Avenue Northeast,39,4848663,99,651,,93.28743264758117,1,20,,residential,6,"LINESTRING (-122.3145931 47.6518391, -122.3145618 47.6519035, -122.314556 47.6519413, -122.3145435 47.6520234, -122.3145222 47.6526739)",bike,1
Brooklyn Avenue Northeast,40,4848663,651,99,,93.28743264758118,1,20,,residential,6,"LINESTRING (-122.3145222 47.6526739, -122.3145435 47.6520234, -122.314556 47.6519413, -122.3145618 47.6519035, -122.3145931 47.6518391)",bike,1
Montlake Boulevard Northeast,41,4869277,63,1233,,53.44231607654108,6,30,,primary,3,"LINESTRING (-122.3045829 47.6490186, -122.3046044 47.6485382)",bike,0
,42,4869296,66,67,,59.528379508129404,1,29,,service,7,"LINESTRING (-122.3059358 47.6503207, -122.3060703 47.6503039, -122.3062223 47.6502999, -122.3062652 47.6502996, -122.3063072 47.6503056, -122.3063463 47.6503174, -122.3063809 47.6503346, -122.3064091 47.6503563, -122.3064299 47.6503816, -122.3064422 47.6504092, -122.3064455 47.650438, -122.3064451 47.6504534, -122.306444 47.6504949, -122.3064437 47.6505476)",bike,1
,43,4869296,67,66,,59.52837950812942,1,29,,service,7,"LINESTRING (-122.3064437 47.6505476, -122.306444 47.6504949, -122.3064451 47.6504534, -122.3064455 47.650438, -122.3064422 47.6504092, -122.3064299 47.6503816, -122.3064091 47.6503563, -122.3063809 47.6503346, -122.3063463 47.6503174, -122.3063072 47.6503056, -122.3062652 47.6502996, -122.3062223 47.6502999, -122.3060703 47.6503039, -122.3059358 47.6503207)",bike,1
,44,4869297,3,609,,26.391710826094283,1,20,,service,7,"LINESTRING (-122.3038856 47.651066, -122.3037351 47.6510456, -122.3036871 47.6510364, -122.3036355 47.6510216, -122.3035517 47.6509947)",bike,1
,45,4869297,609,3,,26.391710826094283,2,20,,service,7,"LINESTRING (-122.3035517 47.6509947, -122.3036355 47.6510216, -122.3036871 47.6510364, -122.3037351 47.6510456, -122.3038856 47.651066)",bike,1
,46,4869297,609,68,,15.268114589228261,1,20,,service,7,"LINESTRING (-122.3035517 47.6509947, -122.3034374 47.6509539, -122.3033716 47.6509304)",bike,1
,47,4869297,68,609,,15.268114589228261,2,20,,service,7,"LINESTRING (-122.3033716 47.6509304, -122.3034374 47.6509539, -122.3035517 47.6509947)",bike,1
,48,4869343,69,70,,60.16494405706112,1,30,,secondary,4,"LINESTRING (-122.304585 47.6509642, -122.3044488 47.6509705, -122.3043296 47.6509611, -122.3042884 47.6509494, -122.3042511 47.6509327, -122.3042191 47.6509116, -122.3042135 47.650906, -122.3041935 47.6508869, -122.3041751 47.6508593, -122.3041647 47.65083, -122.3041496 47.6507776, -122.3041263 47.6506446)",bike,0
Northeast Pacific Place,49,4869344,71,1015,,95.0005933374567,1,30,,secondary,4,"LINESTRING (-122.3034889 47.6518032, -122.3037298 47.6515764, -122.3038723 47.6514395, -122.3040292 47.6513099, -122.3042967 47.6511498)",bike,0
25th Avenue Northeast,50,4869363,77,40,,38.09839720307199,2,30,,primary,3,"LINESTRING (-122.3009961 47.659056, -122.3009897 47.6593986)",bike,0
Northeast 44th Street,51,4869367,46,45,,41.79424968200553,2,30,,secondary,4,"LINESTRING (-122.3003541 47.6605031, -122.3007011 47.6605028, -122.3007718 47.660501, -122.300912 47.6604973)",bike,1
Northeast 44th Street,52,4869367,45,46,,41.79424968200553,2,30,,secondary,4,"LINESTRING (-122.300912 47.6604973, -122.3007718 47.660501, -122.3007011 47.6605028, -122.3003541 47.6605031)",bike,1
,53,4869368,39,862,,53.110988587396776,1,30,,secondary,4,"LINESTRING (-122.2996269 47.6606498, -122.2998734 47.6605551, -122.2999603 47.6605449, -122.3002934 47.6605097)",bike,0
,54,4869368,862,46,,4.604816751725112,1,30,,secondary,4,"LINESTRING (-122.3002934 47.6605097, -122.3003541 47.6605031)",bike,0
,55,4869369,37,884,,38.30856546012461,1,30,,secondary,4,"LINESTRING (-122.2992283 47.6612182, -122.2991381 47.6611694, -122.2990973 47.6611191, -122.299084 47.6610763, -122.2990933 47.6610145, -122.2991272 47.6609657, -122.2991696 47.6609252)",bike,0
Northeast 45th Street,56,4869372,35,36,,224.74168374693488,1,30,,secondary,4,"LINESTRING (-122.3024314 47.6612422, -122.3018467 47.6612407, -122.2994305 47.6612374)",bike,1
Northeast 45th Street,57,4869372,36,35,,224.74168374693488,2,30,,secondary,4,"LINESTRING (-122.2994305 47.6612374, -122.3018467 47.6612407, -122.3024314 47.6612422)",bike,1
Northeast 45th Street,58,4869373,36,37,,15.292760862704691,1,30,,secondary,4,"LINESTRING (-122.2994305 47.6612374, -122.2992283 47.6612182)",bike,0
Northeast 45th Street,59,4869373,37,624,,38.87838273514521,1,30,,secondary,4,"LINESTRING (-122.2992283 47.6612182, -122.2988371 47.6611916, -122.2987123 47.6611802)",bike,0
Northeast 45th Street,60,4869375,38,79,,41.14003352435794,1,30,,secondary,4,"LINESTRING (-122.2983074 47.6610722, -122.2983366 47.6611687, -122.298404 47.661212, -122.2985089 47.6612344, -122.2987058 47.6612577)",bike,0
,61,4869376,74,361,,38.33753820065092,1,30,,secondary,4,"LINESTRING (-122.2972604 47.6612217, -122.2975598 47.6612852, -122.2977578 47.6612835)",bike,0
,62,4869376,361,79,,71.05475077057943,1,30,,secondary,4,"LINESTRING (-122.2977578 47.6612835, -122.2987058 47.6612577)",bike,0
Northeast 45th Street,63,4910384,1312,894,,34.353072398977396,7,35,,primary,3,"LINESTRING (-122.2938147 47.6612091, -122.2942734 47.6612107)",bike,0
Northeast 45th Street,64,4910384,894,515,,21.299358325881276,7,35,,primary,3,"LINESTRING (-122.2942734 47.6612107, -122.2945578 47.6612117)",bike,0
Northeast 45th Street,65,4910384,515,512,,80.25455923731325,7,35,,primary,3,"LINESTRING (-122.2945578 47.6612117, -122.2956294 47.6612155)",bike,0
Sand Point Way Northeast,66,4910385,1795,970,,1.6216428805937015,5,35,,primary,3,"LINESTRING (-122.2861 47.6618674, -122.2861159 47.6618575)",bike,0
Sand Point Way Northeast,67,4910385,970,80,,39.74070924560425,5,35,,primary,3,"LINESTRING (-122.2861159 47.6618575, -122.2861433 47.6618404, -122.2865258 47.6616306)",bike,0
Sand Point Way Northeast,68,4910385,80,1719,,28.601264212691163,5,35,,primary,3,"LINESTRING (-122.2865258 47.6616306, -122.2868556 47.6615009)",bike,0
Sand Point Way Northeast,69,4910385,1719,676,,1.2647983808218424,5,35,,primary,3,"LINESTRING (-122.2868556 47.6615009, -122.2868703 47.6614953)",bike,0
6th Avenue Northeast,70,4910540,89,1142,,16.8571775036459,1,30,,tertiary,5,"LINESTRING (-122.3225415 47.654485, -122.3225419 47.6543334)",bike,1
6th Avenue Northeast,71,4910540,1142,89,,16.8571775036459,1,30,,tertiary,5,"LINESTRING (-122.3225419 47.6543334, -122.3225415 47.654485)",bike,1
Northeast Pacific Street,72,4910552,90,91,,119.26011739544342,1,30,,secondary,4,"LINESTRING (-122.3153297 47.6536421, -122.3157938 47.6536488, -122.3167436 47.6536625, -122.3169215 47.6536663)",bike,0
Northeast Pacific Street,73,4910554,1344,84,,83.13508200382702,1,30,,secondary,4,"LINESTRING (-122.3179804 47.6539433, -122.3183424 47.6541547, -122.3184815 47.6542304, -122.3187873 47.6543808, -122.3188466 47.6544099)",bike,0
Northeast Northlake Way,74,4910555,85,1183,,5.6990753736809685,1,30,,secondary,4,"LINESTRING (-122.31946 47.6545022, -122.3195336 47.6545152)",bike,1
Northeast Northlake Way,75,4910555,1183,85,,5.6990753736809685,1,30,,secondary,4,"LINESTRING (-122.3195336 47.6545152, -122.31946 47.6545022)",bike,1
Northeast Northlake Way,76,4910555,1183,86,,20.37359073067789,1,30,,secondary,4,"LINESTRING (-122.3195336 47.6545152, -122.3196193 47.6545303, -122.3198019 47.654542)",bike,1
Northeast Northlake Way,77,4910555,86,1183,,20.37359073067789,1,30,,secondary,4,"LINESTRING (-122.3198019 47.654542, -122.3196193 47.6545303, -122.3195336 47.6545152)",bike,1
Northeast Northlake Way,78,4910555,86,1703,,17.302854249964927,1,30,,secondary,4,"LINESTRING (-122.3198019 47.654542, -122.320032 47.6545282)",bike,1
Northeast Northlake Way,79,4910555,1703,86,,17.302854249964927,1,30,,secondary,4,"LINESTRING (-122.320032 47.6545282, -122.3198019 47.654542)",bike,1
Northeast Northlake Way,80,4910560,85,92,,44.22688442973548,1,30,,secondary,4,"LINESTRING (-122.31946 47.6545022, -122.3192969 47.6544212, -122.3189419 47.654316)",bike,0
Northeast Pacific Street,81,4910574,93,94,,116.09778933073511,1,30,,secondary,4,"LINESTRING (-122.3168765 47.6535859, -122.315796 47.6535676, -122.315327 47.6535596)",bike,0
Northeast Pacific Street,82,4910579,60,592,,47.312122229543846,2,30,,secondary,4,"LINESTRING (-122.3145066 47.6535902, -122.3143495 47.6535884, -122.3142345 47.6535858, -122.314083 47.653581, -122.3138776 47.6535598)",bike,1
Northeast Pacific Street,83,4910579,592,60,,47.31212222954385,2,30,,secondary,4,"LINESTRING (-122.3138776 47.6535598, -122.314083 47.653581, -122.3142345 47.6535858, -122.3143495 47.6535884, -122.3145066 47.6535902)",bike,1
,84,4910588,4,95,,30.482907511653046,1,30,,secondary,4,"LINESTRING (-122.3045452 47.6495139, -122.3046688 47.6493835, -122.304728 47.6493329, -122.3047888 47.6492962)",bike,0
,85,4910588,95,96,,21.200795814965545,1,30,,secondary,4,"LINESTRING (-122.3047888 47.6492962, -122.3048972 47.6492783, -122.3050664 47.6492598)",bike,0
Northeast 40th Street,86,4915022,98,493,,50.00847989788195,1,20,,tertiary,5,"LINESTRING (-122.3120637 47.6553443, -122.3122715 47.6553314, -122.3127304 47.6553376)",bike,1
Northeast 40th Street,87,4915022,493,98,,50.00847989788195,1,20,,tertiary,5,"LINESTRING (-122.3127304 47.6553376, -122.3122715 47.6553314, -122.3120637 47.6553443)",bike,1
Northeast 40th Street,88,4915022,493,379,,43.608201698471376,1,20,,tertiary,5,"LINESTRING (-122.3127304 47.6553376, -122.3131814 47.6553374, -122.3133126 47.655339)",bike,1
Northeast 40th Street,89,4915022,379,493,,43.608201698471376,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3131814 47.6553374, -122.3127304 47.6553376)",bike,1
Northeast 40th Street,90,4915022,379,458,,42.27188103142292,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3134111 47.65534, -122.3138769 47.6553454)",bike,1
Northeast 40th Street,91,4915022,458,379,,42.27188103142292,1,20,,tertiary,5,"LINESTRING (-122.3138769 47.6553454, -122.3134111 47.65534, -122.3133126 47.655339)",bike,1
Northeast 40th Street,92,4915022,458,97,,41.45597015828149,1,20,,tertiary,5,"LINESTRING (-122.3138769 47.6553454, -122.3142668 47.65535, -122.3142923 47.6553506, -122.3144303 47.6553518)",bike,1
Northeast 40th Street,93,4915022,97,458,,41.45597015828149,1,20,,tertiary,5,"LINESTRING (-122.3144303 47.6553518, -122.3142923 47.6553506, -122.3142668 47.65535, -122.3138769 47.6553454)",bike,1
Northeast Boat Street,94,4915339,1153,371,,13.518341024318264,1,20,,tertiary,5,"LINESTRING (-122.3175576 47.6534001, -122.3175694 47.6533603, -122.3175729 47.6533199, -122.3175683 47.6532795)",bike,1
Northeast Boat Street,95,4915339,371,1153,,13.518341024318262,1,20,,tertiary,5,"LINESTRING (-122.3175683 47.6532795, -122.3175729 47.6533199, -122.3175694 47.6533603, -122.3175576 47.6534001)",bike,1
Northeast Boat Street,96,4915339,371,982,,64.98580812479427,1,20,,tertiary,5,"LINESTRING (-122.3175683 47.6532795, -122.3175539 47.6532364, -122.3175302 47.6531953, -122.3174976 47.653157, -122.317457 47.6531224, -122.3170301 47.6528331)",bike,1
Northeast Boat Street,97,4915339,982,371,,64.98580812479427,1,20,,tertiary,5,"LINESTRING (-122.3170301 47.6528331, -122.317457 47.6531224, -122.3174976 47.653157, -122.3175302 47.6531953, -122.3175539 47.6532364, -122.3175683 47.6532795)",bike,1
Northeast Boat Street,98,4915339,982,99,,214.31632265481198,1,20,,tertiary,5,"LINESTRING (-122.3170301 47.6528331, -122.3168755 47.6527283, -122.3167847 47.6526698, -122.316685 47.6526181, -122.3165778 47.6525739, -122.3151899 47.6520586, -122.3148667 47.6519376, -122.3147807 47.6519066, -122.3145931 47.6518391)",bike,1
Northeast Boat Street,99,4915339,99,982,,214.316322654812,1,20,,tertiary,5,"LINESTRING (-122.3145931 47.6518391, -122.3147807 47.6519066, -122.3148667 47.6519376, -122.3151899 47.6520586, -122.3165778 47.6525739, -122.316685 47.6526181, -122.3167847 47.6526698, -122.3168755 47.6527283, -122.3170301 47.6528331)",bike,1
Northeast Boat Street,100,4915339,99,424,,47.834540781352715,1,20,,tertiary,5,"LINESTRING (-122.3145931 47.6518391, -122.3144557 47.6517885, -122.3140328 47.6516327)",bike,1
Northeast Boat Street,101,4915339,424,99,,47.834540781352715,1,20,,tertiary,5,"LINESTRING (-122.3140328 47.6516327, -122.3144557 47.6517885, -122.3145931 47.6518391)",bike,1
Northeast Boat Street,102,4915339,424,100,,25.53058850703782,1,20,,tertiary,5,"LINESTRING (-122.3140328 47.6516327, -122.313936 47.651597, -122.3138899 47.6515863, -122.313827 47.6515831, -122.3137088 47.65159)",bike,1
