name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,80,4910588,111,112,,21.200795814965545,1,30,,secondary,4,"LINESTRING (-122.3047888 47.6492962, -122.3048972 47.6492783, -122.3050664 47.6492598)",bike,0
Northeast 40th Street,81,4915022,114,851,,50.00847989788195,1,20,,tertiary,5,"LINESTRING (-122.3120637 47.6553443, -122.3122715 47.6553314, -122.3127304 47.6553376)",bike,1
Northeast 40th Street,82,4915022,851,114,,50.00847989788195,1,20,,tertiary,5,"LINESTRING (-122.3127304 47.6553376, -122.3122715 47.6553314, -122.3120637 47.6553443)",bike,1
Northeast 40th Street,83,4915022,851,688,,43.608201698471376,1,20,,tertiary,5,"LINESTRING (-122.3127304 47.6553376, -122.3131814 47.6553374, -122.3133126 47.655339)",bike,1
Northeast 40th Street,84,4915022,688,851,,43.608201698471376,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3131814 47.6553374, -122.3127304 47.6553376)",bike,1
Northeast 40th Street,85,4915022,688,802,,42.27188103142292,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3134111 47.65534, -122.3138769 47.6553454)",bike,1
Northeast 40th Street,86,4915022,802,688,,42.27188103142292,1,20,,tertiary,5,"LINESTRING (-122.3138769 47.6553454, -122.3134111 47.65534, -122.3133126 47.655339)",bike,1
Northeast 40th Street,87,4915022,802,113,,41.45597015828149,1,20,,tertiary,5,"LINESTRING (-122.3138769 47.6553454, -122.3142668 47.65535, -122.3142923 47.6553506, -122.3144303 47.6553518)",bike,1
Northeast 40th Street,88,4915022,113,802,,41.45597015828149,1,20,,tertiary,5,"LINESTRING (-122.3144303 47.6553518, -122.3142923 47.6553506, -122.3142668 47.65535, -122.3138769 47.6553454)",bike,1
Northeast Boat Street,89,4915339,1799,658,,13.518341024318264,1,20,,tertiary,5,"LINESTRING (-122.3175576 47.6534001, -122.3175694 47.6533603, -122.3175729 47.6533199, -122.3175683 47.6532795)",bike,1
Northeast Boat Street,90,4915339,658,1799,,13.518341024318262,1,20,,tertiary,5,"LINESTRING (-122.3175683 47.6532795, -122.3175729 47.6533199, -122.3175694 47.6533603, -122.3175576 47.6534001)",bike,1
Northeast Boat Street,91,4915339,658,1545,,64.98580812479427,1,20,,tertiary,5,"LINESTRING (-122.3175683 47.6532795, -122.3175539 47.6532364, -122.3175302 47.6531953, -122.3174976 47.653157, -122.317457 47.6531224, -122.3170301 47.6528331)",bike,1
Northeast Boat Street,92,4915339,1545,658,,64.98580812479427,1,20,,tertiary,5,"LINESTRING (-122.3170301 47.6528331, -122.317457 47.6531224, -122.3174976 47.653157, -122.3175302 47.6531953, -122.3175539 47.6532364, -122.3175683 47.6532795)",bike,1
Northeast Boat Street,93,4915339,1545,115,,214.31632265481198,1,20,,tertiary,5,"LINESTRING (-122.3170301 47.6528331, -122.3168755 47.6527283, -122.3167847 47.6526698, -122.316685 47.6526181, -122.3165778 47.6525739, -122.3151899 47.6520586, -122.3148667 47.6519376, -122.3147807 47.6519066, -122.3145931 47.6518391)",bike,1
Northeast Boat Street,94,4915339,115,1545,,214.316322654812,1,20,,tertiary,5,"LINESTRING (-122.3145931 47.6518391, -122.3147807 47.6519066, -122.3148667 47.6519376, -122.3151899 47.6520586, -122.3165778 47.6525739, -122.316685 47.6526181, -122.3167847 47.6526698, -122.3168755 47.6527283, -122.3170301 47.6528331)",bike,1
Northeast Boat Street,95,4915339,115,765,,47.834540781352715,1,20,,tertiary,5,"LINESTRING (-122.3145931 47.6518391, -122.3144557 47.6517885, -122.3140328 47.6516327)",bike,1
Northeast Boat Street,96,4915339,765,115,,47.834540781352715,1,20,,tertiary,5,"LINESTRING (-122.3140328 47.6516327, -122.3144557 47.6517885, -122.3145931 47.6518391)",bike,1
Northeast Boat Street,97,4915339,765,116,,25.53058850703782,1,20,,tertiary,5,"LINESTRING (-122.3140328 47.6516327, -122.313936 47.651597, -122.3138899 47.6515863, -122.313827 47.6515831, -122.3137088 47.65159)",bike,1
Northeast Boat Street,98,4915339,116,765,,25.53058850703782,1,20,,tertiary,5,"LINESTRING (-122.3137088 47.65159, -122.313827 47.6515831, -122.3138899 47.6515863, -122.313936 47.651597, -122.3140328 47.6516327)",bike,1
Pasadena Place Northeast,99,4915352,1833,120,,47.154021003817995,1,25,,unclassified,11,"LINESTRING (-122.3220333 47.6544846, -122.3219934 47.6546295, -122.3219861 47.6546479, -122.3219833 47.6546572, -122.3219633 47.6547237, -122.3219206 47.6549017)",bike,1
Pasadena Place Northeast,100,4915352,120,1833,,47.154021003818,1,25,,unclassified,11,"LINESTRING (-122.3219206 47.6549017, -122.3219633 47.6547237, -122.3219833 47.6546572, -122.3219861 47.6546479, -122.3219934 47.6546295, -122.3220333 47.6544846)",bike,1
Pasadena Place Northeast,101,4915352,120,123,,46.755352788288945,1,25,,unclassified,11,"LINESTRING (-122.3219206 47.6549017, -122.3219139 47.6550581, -122.3219096 47.6553221)",bike,1
Pasadena Place Northeast,102,4915352,123,120,,46.755352788288945,1,25,,unclassified,11,"LINESTRING (-122.3219096 47.6553221, -122.3219139 47.6550581, -122.3219206 47.6549017)",bike,1
7th Avenue Northeast,103,4920530,104,121,,63.57275649391859,1,25,,unclassified,11,"LINESTRING (-122.3208676 47.6544733, -122.3208655 47.6546328, -122.3208653 47.6546485, -122.3208599 47.655045)",bike,1
7th Avenue Northeast,104,4920530,121,104,,63.57275649391859,1,25,,unclassified,11,"LINESTRING (-122.3208599 47.655045, -122.3208653 47.6546485, -122.3208655 47.6546328, -122.3208676 47.6544733)",bike,1
7th Avenue Northeast,105,4920530,121,124,,43.878346706575854,1,25,,unclassified,11,"LINESTRING (-122.3208599 47.655045, -122.3208606 47.6551196, -122.3208635 47.6554396)",bike,1
7th Avenue Northeast,106,4920530,124,121,,43.878346706575854,1,25,,unclassified,11,"LINESTRING (-122.3208635 47.6554396, -122.3208606 47.6551196, -122.3208599 47.655045)",bike,1
8th Avenue Northeast,107,4920538,102,122,,35.98277528701911,1,25,,unclassified,11,"LINESTRING (-122.3198019 47.654542, -122.3198022 47.6546166, -122.3198023 47.6546366, -122.319803 47.6548656)",bike,1
8th Avenue Northeast,108,4920538,122,102,,35.98277528701911,1,25,,unclassified,11,"LINESTRING (-122.319803 47.6548656, -122.3198023 47.6546366, -122.3198022 47.6546166, -122.3198019 47.654542)",bike,1
8th Avenue Northeast,109,4920538,122,125,,50.833518981744724,1,25,,unclassified,11,"LINESTRING (-122.319803 47.6548656, -122.3198048 47.6549421, -122.3198137 47.6553227)",bike,1
8th Avenue Northeast,110,4920538,125,122,,50.833518981744724,1,25,,unclassified,11,"LINESTRING (-122.3198137 47.6553227, -122.3198048 47.6549421, -122.319803 47.6548656)",bike,1
Northeast Lincoln Way,111,4920925,113,126,,89.31635426097304,1,20,,unclassified,11,"LINESTRING (-122.3144303 47.6553518, -122.3145609 47.6553544, -122.3145961 47.6553551, -122.315571 47.6553736, -122.3156223 47.6553746)",bike,1
Northeast Lincoln Way,112,4920925,126,113,,89.31635426097306,1,20,,unclassified,11,"LINESTRING (-122.3156223 47.6553746, -122.315571 47.6553736, -122.3145961 47.6553551, -122.3145609 47.6553544, -122.3144303 47.6553518)",bike,1
Northeast Columbia Road,113,4921004,118,770,,44.74699033354157,1,15,,unclassified,11,"LINESTRING (-122.3127223 47.6508048, -122.3126417 47.6507537, -122.3125476 47.6507367, -122.3124525 47.6507228, -122.3123565 47.6507121, -122.3122598 47.6507046, -122.3121627 47.6507003)",bike,0
Northeast Columbia Road,114,4921005,130,1046,,80.34052919903235,1,15,,unclassified,11,"LINESTRING (-122.3112545 47.6506586, -122.3113074 47.6507041, -122.311357 47.6507295, -122.3114115 47.6507498, -122.3114699 47.6507646, -122.3115308 47.6507735, -122.311593 47.6507764, -122.3120342 47.6507827, -122.3121109 47.6507719, -122.3122662 47.6507766)",bike,0
Northeast Columbia Road,115,4921005,1046,118,,34.572514805384245,1,15,,unclassified,11,"LINESTRING (-122.3122662 47.6507766, -122.3123392 47.6507795, -122.3124118 47.6507846, -122.3124841 47.6507918, -122.3125559 47.6508012, -122.3126269 47.6508128, -122.3127223 47.6508048)",bike,0
San Juan Road Northeast,116,4921074,130,772,,43.939346819441255,1,20,,unclassified,11,"LINESTRING (-122.3112545 47.6506586, -122.3113321 47.6505873, -122.3116015 47.65034)",bike,1
San Juan Road Northeast,117,4921074,772,130,,43.939346819441255,1,20,,unclassified,11,"LINESTRING (-122.3116015 47.65034, -122.3113321 47.6505873, -122.3112545 47.6506586)",bike,1
San Juan Road Northeast,118,4921074,772,131,,78.01621573602395,1,20,,unclassified,11,"LINESTRING (-122.3116015 47.65034, -122.31164 47.6503064, -122.3121948 47.6498223, -122.3122379 47.6497846)",bike,1
San Juan Road Northeast,119,4921074,131,772,,78.01621573602395,1,20,,unclassified,11,"LINESTRING (-122.3122379 47.6497846, -122.3121948 47.6498223, -122.31164 47.6503064, -122.3116015 47.65034)",bike,1
Northeast Columbia Road,120,4921076,130,1043,,70.78647571071082,1,15,,unclassified,11,"LINESTRING (-122.3112545 47.6506586, -122.3111376 47.6506001, -122.310496 47.6502789)",bike,1
Northeast Columbia Road,121,4921076,1043,130,,70.78647571071082,2,15,,unclassified,11,"LINESTRING (-122.310496 47.6502789, -122.3111376 47.6506001, -122.3112545 47.6506586)",bike,1
Northeast Columbia Road,122,4921076,1043,1159,,3.588789536685926,1,15,,unclassified,11,"LINESTRING (-122.310496 47.6502789, -122.3104576 47.6502596)",bike,1
Northeast Columbia Road,123,4921076,1159,1043,,3.588789536685926,2,15,,unclassified,11,"LINESTRING (-122.3104576 47.6502596, -122.310496 47.6502789)",bike,1
Northeast Columbia Road,124,4921076,1159,1152,,92.1604924567441,1,15,,unclassified,11,"LINESTRING (-122.3104576 47.6502596, -122.3103698 47.6502154, -122.3099701 47.6500143, -122.3097516 47.6498896, -122.3096393 47.649804, -122.3095378 47.6497156)",bike,1
Northeast Columbia Road,125,4921076,1152,1159,,92.16049245674408,2,15,,unclassified,11,"LINESTRING (-122.3095378 47.6497156, -122.3096393 47.649804, -122.3097516 47.6498896, -122.3099701 47.6500143, -122.3103698 47.6502154, -122.3104576 47.6502596)",bike,1
Northeast Columbia Road,126,4921076,1152,1157,,13.846479482498049,1,15,,unclassified,11,"LINESTRING (-122.3095378 47.6497156, -122.3094812 47.6496705, -122.3094156 47.6496222)",bike,1
Northeast Columbia Road,127,4921076,1157,1152,,13.846479482498049,2,15,,unclassified,11,"LINESTRING (-122.3094156 47.6496222, -122.3094812 47.6496705, -122.3095378 47.6497156)",bike,1
Northeast Columbia Road,128,4921076,1157,2535,,52.99391670723598,1,15,,unclassified,11,"LINESTRING (-122.3094156 47.6496222, -122.309293 47.6495431, -122.3091992 47.6494823, -122.3089121 47.649306, -122.3088977 47.6492976)",bike,1
