name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
South Maple Avenue,31,5591429,2181,7,,67.33988158533121,1,29,,residential,6,"LINESTRING (-111.9412432 33.4213251, -111.9412597 33.4219207, -111.9412608 33.4219305)",walk,1
South Maple Avenue,32,5591429,2181,2184,,4.138491423240422,1,29,,residential,6,"LINESTRING (-111.9412432 33.4213251, -111.9412418 33.4212879)",walk,1
South Maple Avenue,33,5591429,2184,2181,,4.138491423240422,1,29,,residential,6,"LINESTRING (-111.9412418 33.4212879, -111.9412432 33.4213251)",walk,1
South Maple Avenue,34,5591429,2184,140,,6.483966194099007,1,29,,residential,6,"LINESTRING (-111.9412418 33.4212879, -111.9412404 33.4212296)",walk,1
South Maple Avenue,35,5591429,140,2184,,6.483966194099007,1,29,,residential,6,"LINESTRING (-111.9412404 33.4212296, -111.9412418 33.4212879)",walk,1
South Maple Avenue,36,5591429,140,2170,,3.3139337212009785,1,29,,residential,6,"LINESTRING (-111.9412404 33.4212296, -111.9412399 33.4211998)",walk,1
South Maple Avenue,37,5591429,2170,140,,3.3139337212009785,1,29,,residential,6,"LINESTRING (-111.9412399 33.4211998, -111.9412404 33.4212296)",walk,1
South Maple Avenue,38,5591429,2170,2169,,75.34019393967388,1,29,,residential,6,"LINESTRING (-111.9412399 33.4211998, -111.9412309 33.4205714, -111.94123 33.4205223)",walk,1
South Maple Avenue,39,5591429,2169,2170,,75.34019393967388,1,29,,residential,6,"LINESTRING (-111.94123 33.4205223, -111.9412309 33.4205714, -111.9412399 33.4211998)",walk,1
East Apache Boulevard,40,5602753,70,245,,8.710508218625668,2,39,,primary,3,"LINESTRING (-111.9395884 33.4159654, -111.9395362 33.4159003)",walk,0
East Apache Boulevard,41,5602753,245,69,,159.78084833854263,2,39,,primary,3,"LINESTRING (-111.9395362 33.4159003, -111.9394011 33.4157327, -111.9392425 33.41555, -111.9389322 33.4153003, -111.9388168 33.4152112, -111.9386707 33.4151129, -111.9383 33.4149256)",walk,0
East Apache Boulevard,42,5602753,69,18,,92.29612420822637,2,39,,primary,3,"LINESTRING (-111.9383 33.4149256, -111.938104 33.4148441, -111.937825 33.4147525, -111.9375837 33.4146896, -111.9373669 33.4146466)",walk,0
East Apache Boulevard,43,5602753,18,508,,32.334223607060224,2,39,,primary,3,"LINESTRING (-111.9373669 33.4146466, -111.9370926 33.4146142, -111.9370216 33.4146084)",walk,0
West 4th Street,44,5603481,322,21,,10.541563461018317,1,25,,residential,6,"LINESTRING (-111.9399641 33.4264662, -111.9399788 33.4264657, -111.940024 33.4264642, -111.9400776 33.4264624)",walk,1
West 4th Street,45,5603481,21,322,,10.541563461018317,1,25,,residential,6,"LINESTRING (-111.9400776 33.4264624, -111.940024 33.4264642, -111.9399788 33.4264657, -111.9399641 33.4264662)",walk,1
West 4th Street,46,5603481,21,22,,65.00036566986924,1,25,,residential,6,"LINESTRING (-111.9400776 33.4264624, -111.940778 33.4264585)",walk,1
West 4th Street,47,5603481,22,21,,65.00036566986924,1,25,,residential,6,"LINESTRING (-111.940778 33.4264585, -111.9400776 33.4264624)",walk,1
South Mill Avenue,48,5607328,29,1977,,74.11915891229931,3,30,,primary,3,"LINESTRING (-111.9400803 33.4219289, -111.9400823 33.4218803, -111.9400874 33.4217822, -111.9400779 33.4214219, -111.9400726 33.4212626)",walk,0
South Mill Avenue,49,5607328,1977,1974,,37.9544583935054,3,30,,primary,3,"LINESTRING (-111.9400726 33.4212626, -111.9400612 33.4209214)",walk,0
South Mill Avenue,50,5607328,1974,221,,47.58654734421524,3,30,,primary,3,"LINESTRING (-111.9400612 33.4209214, -111.9400495 33.4205725, -111.9400474 33.4204936)",walk,0
West 10th Street,51,5608313,219,2034,,40.22914100691347,1,29,,residential,6,"LINESTRING (-111.940028 33.4190552, -111.9401135 33.419054, -111.9403101 33.4190557, -111.9404614 33.4190531)",walk,1
West 10th Street,52,5608313,2034,219,,40.22914100691348,1,29,,residential,6,"LINESTRING (-111.9404614 33.4190531, -111.9403101 33.4190557, -111.9401135 33.419054, -111.940028 33.4190552)",walk,1
West 10th Street,53,5608313,2034,2022,,2.4693849163156205,1,29,,residential,6,"LINESTRING (-111.9404614 33.4190531, -111.940488 33.4190526)",walk,1
West 10th Street,54,5608313,2022,2034,,2.4693849163156205,1,29,,residential,6,"LINESTRING (-111.940488 33.4190526, -111.9404614 33.4190531)",walk,1
West 10th Street,55,5608313,2022,130,,10.146386177275886,1,29,,residential,6,"LINESTRING (-111.940488 33.4190526, -111.9405973 33.4190507)",walk,1
West 10th Street,56,5608313,130,2022,,10.146386177275886,1,29,,residential,6,"LINESTRING (-111.9405973 33.4190507, -111.940488 33.4190526)",walk,1
West 10th Street,57,5608313,130,8,,59.41747876248545,1,29,,residential,6,"LINESTRING (-111.9405973 33.4190507, -111.9412375 33.4190521)",walk,1
West 10th Street,58,5608313,8,130,,59.41747876248545,1,29,,residential,6,"LINESTRING (-111.9412375 33.4190521, -111.9405973 33.4190507)",walk,1
West 10th Street,59,5608313,8,127,,50.294151806181134,1,29,,residential,6,"LINESTRING (-111.9412375 33.4190521, -111.9417794 33.4190532)",walk,1
West 10th Street,60,5608313,127,8,,50.294151806181134,1,29,,residential,6,"LINESTRING (-111.9417794 33.4190532, -111.9412375 33.4190521)",walk,1
West 10th Street,61,5608313,127,141,,5.9689676825307405,1,29,,residential,6,"LINESTRING (-111.9417794 33.4190532, -111.9418437 33.4190521)",walk,1
West 10th Street,62,5608313,141,127,,5.9689676825307405,1,29,,residential,6,"LINESTRING (-111.9418437 33.4190521, -111.9417794 33.4190532)",walk,1
West 10th Street,63,5608313,141,2213,,23.788170332683165,1,29,,residential,6,"LINESTRING (-111.9418437 33.4190521, -111.9421 33.4190503)",walk,1
West 10th Street,64,5608313,2213,141,,23.788170332683165,1,29,,residential,6,"LINESTRING (-111.9421 33.4190503, -111.9418437 33.4190521)",walk,1
West Hudson Lane,65,5611840,32,2091,,52.7763261727913,1,29,,residential,6,"LINESTRING (-111.9398928 33.4136273, -111.9404614 33.4136244)",walk,1
West Hudson Lane,66,5611840,2091,32,,52.7763261727913,1,29,,residential,6,"LINESTRING (-111.9404614 33.4136244, -111.9398928 33.4136273)",walk,1
West Hudson Lane,67,5611840,2091,1937,,77.5494853669022,1,29,,residential,6,"LINESTRING (-111.9404614 33.4136244, -111.9412969 33.4136201)",walk,1
West Hudson Lane,68,5611840,1937,2091,,77.5494853669022,1,29,,residential,6,"LINESTRING (-111.9412969 33.4136201, -111.9404614 33.4136244)",walk,1
West Hudson Lane,69,5611840,1937,2214,,74.54209405049055,1,29,,residential,6,"LINESTRING (-111.9412969 33.4136201, -111.9421 33.4136161)",walk,1
West Hudson Lane,70,5611840,2214,1937,,74.54209405049055,1,29,,residential,6,"LINESTRING (-111.9421 33.4136161, -111.9412969 33.4136201)",walk,1
East University Drive,71,5614812,243,249,,7.953598139924587,2,35,,secondary,4,"LINESTRING (-111.9381462 33.4218977, -111.9380605 33.4218977)",walk,0
East University Drive,72,5614812,249,308,,120.94923563119183,2,35,,secondary,4,"LINESTRING (-111.9380605 33.4218977, -111.9367573 33.4219048)",walk,0
East University Drive,73,5614812,308,34,,8.798847870176235,2,35,,secondary,4,"LINESTRING (-111.9367573 33.4219048, -111.9366625 33.4219038)",walk,0
East University Drive,74,5614812,34,309,,9.253068795312375,2,35,,secondary,4,"LINESTRING (-111.9366625 33.4219038, -111.9365628 33.4219033)",walk,0
East University Drive,75,5614812,309,641,,66.45012817586951,2,35,,secondary,4,"LINESTRING (-111.9365628 33.4219033, -111.9358468 33.4219032)",walk,0
East University Drive,76,5614812,641,642,,18.11601235313975,2,35,,secondary,4,"LINESTRING (-111.9358468 33.4219032, -111.9356516 33.4219032)",walk,0
East University Drive,77,5614812,642,307,,54.83610941956766,2,35,,secondary,4,"LINESTRING (-111.9356516 33.4219032, -111.9352555 33.4219032, -111.9350608 33.4218992)",walk,0
East University Drive,78,5614812,307,2205,,10.425146696922791,2,35,,secondary,4,"LINESTRING (-111.9350608 33.4218992, -111.9349485 33.421897)",walk,0
East 3rd Street,79,5615753,323,1186,,20.14725121488889,1,29,,unclassified,11,"LINESTRING (-111.9395019 33.4273825, -111.939719 33.4273828)",walk,1
East 3rd Street,80,5615753,1186,323,,20.14725121488889,1,29,,unclassified,11,"LINESTRING (-111.939719 33.4273828, -111.9395019 33.4273825)",walk,1
East 3rd Street,81,5615753,1186,1754,,11.276181703272977,1,29,,unclassified,11,"LINESTRING (-111.939719 33.4273828, -111.9398405 33.427384)",walk,1
East 3rd Street,82,5615753,1754,1186,,11.276181703272977,1,29,,unclassified,11,"LINESTRING (-111.9398405 33.427384, -111.939719 33.4273828)",walk,1
East 3rd Street,83,5615753,1754,324,,11.39669171137886,1,29,,unclassified,11,"LINESTRING (-111.9398405 33.427384, -111.9398764 33.4273843, -111.9399633 33.4273851)",walk,1
East 3rd Street,84,5615753,324,1754,,11.39669171137886,1,29,,unclassified,11,"LINESTRING (-111.9399633 33.4273851, -111.9398764 33.4273843, -111.9398405 33.427384)",walk,1
East 5th Street,85,5619424,120,1541,,11.916002782046068,1,30,,tertiary,5,"LINESTRING (-111.9394161 33.4254973, -111.9392877 33.4254971)",walk,1
East 5th Street,86,5619424,1541,120,,11.916002782046068,1,30,,tertiary,5,"LINESTRING (-111.9392877 33.4254971, -111.9394161 33.4254973)",walk,1
East 5th Street,87,5619424,1541,1542,,22.746205522862958,1,30,,tertiary,5,"LINESTRING (-111.9392877 33.4254971, -111.9390426 33.4254967)",walk,1
East 5th Street,88,5619424,1542,1541,,22.746205522862958,1,30,,tertiary,5,"LINESTRING (-111.9390426 33.4254967, -111.9392877 33.4254971)",walk,1
East 5th Street,89,5619424,1542,1200,,19.09899357739438,1,30,,tertiary,5,"LINESTRING (-111.9390426 33.4254967, -111.9388368 33.4254969)",walk,1
East 5th Street,90,5619424,1200,1542,,19.09899357739438,1,30,,tertiary,5,"LINESTRING (-111.9388368 33.4254969, -111.9390426 33.4254967)",walk,1
East 5th Street,91,5619424,1200,2053,,52.14654775006798,1,30,,tertiary,5,"LINESTRING (-111.9388368 33.4254969, -111.9382883 33.4254956, -111.9382749 33.4254956)",walk,1
East 5th Street,92,5619424,2053,1200,,52.14654775006798,1,30,,tertiary,5,"LINESTRING (-111.9382749 33.4254956, -111.9382883 33.4254956, -111.9388368 33.4254969)",walk,1
East 5th Street,93,5619424,2053,487,,10.570353454102824,1,30,,tertiary,5,"LINESTRING (-111.9382749 33.4254956, -111.938161 33.4254954)",walk,1
East 5th Street,94,5619424,487,2053,,10.570353454102824,1,30,,tertiary,5,"LINESTRING (-111.938161 33.4254954, -111.9382749 33.4254956)",walk,1
East 5th Street,95,5619424,487,452,,128.9886324656564,1,30,,tertiary,5,"LINESTRING (-111.938161 33.4254954, -111.9380281 33.4254952, -111.9367711 33.4254993)",walk,1
East 5th Street,96,5619424,452,487,,128.9886324656564,1,30,,tertiary,5,"LINESTRING (-111.9367711 33.4254993, -111.9380281 33.4254952, -111.938161 33.4254954)",walk,1
East 5th Street,97,5619424,452,39,,9.15972169028034,1,30,,tertiary,5,"LINESTRING (-111.9367711 33.4254993, -111.9366724 33.4254992)",walk,1
East 5th Street,98,5619424,39,452,,9.15972169028034,1,30,,tertiary,5,"LINESTRING (-111.9366724 33.4254992, -111.9367711 33.4254993)",walk,1
South McAllister Avenue,99,5624529,630,23,,170.32221636546606,1,29,,tertiary,5,"LINESTRING (-111.928844 33.4180457, -111.9288373 33.4178241, -111.9288318 33.4176416, -111.9288935 33.4173718, -111.9290271 33.4170735, -111.9292471 33.4167849, -111.9294043 33.4166443)",walk,1
South McAllister Avenue,100,5624529,23,630,,170.32221636546606,1,29,,tertiary,5,"LINESTRING (-111.9294043 33.4166443, -111.9292471 33.4167849, -111.9290271 33.4170735, -111.9288935 33.4173718, -111.9288318 33.4176416, -111.9288373 33.4178241, -111.928844 33.4180457)",walk,1
East 14th Street,101,5627987,43,44,,198.45991905213782,1,29,,residential,6,"LINESTRING (-111.9370709 33.4135303, -111.9350416 33.4135466, -111.9349328 33.4135475)",walk,1
East 14th Street,102,5627987,44,43,,198.45991905213782,1,29,,residential,6,"LINESTRING (-111.9349328 33.4135475, -111.9350416 33.4135466, -111.9370709 33.4135303)",walk,1
South Packard Drive,103,5630444,2,1185,,10.570484777814473,1,29,,unclassified,11,"LINESTRING (-111.9290798 33.4242989, -111.9291154 33.4243892)",walk,1
South Packard Drive,104,5630444,1185,2,,10.570484777814473,1,29,,unclassified,11,"LINESTRING (-111.9291154 33.4243892, -111.9290798 33.4242989)",walk,1
South Packard Drive,105,5630444,1185,65,,48.40646047861387,1,29,,unclassified,11,"LINESTRING (-111.9291154 33.4243892, -111.9292331 33.4246528, -111.9292598 33.4248052)",walk,1
South Packard Drive,106,5630444,65,1185,,48.40646047861387,1,29,,unclassified,11,"LINESTRING (-111.9292598 33.4248052, -111.9292331 33.4246528, -111.9291154 33.4243892)",walk,1
South Packard Drive,107,5630444,65,1177,,9.774051675570883,1,29,,unclassified,11,"LINESTRING (-111.9292598 33.4248052, -111.92926 33.4248931)",walk,1
South Packard Drive,108,5630444,1177,65,,9.774051675570883,1,29,,unclassified,11,"LINESTRING (-111.92926 33.4248931, -111.9292598 33.4248052)",walk,1
South Packard Drive,109,5630444,1177,64,,6.504909828352477,1,29,,unclassified,11,"LINESTRING (-111.92926 33.4248931, -111.9292601 33.4249516)",walk,1
South Packard Drive,110,5630444,64,1177,,6.504909828352477,1,29,,unclassified,11,"LINESTRING (-111.9292601 33.4249516, -111.92926 33.4248931)",walk,1
South Packard Drive,111,5630444,64,965,,195.6802671975444,1,29,,unclassified,11,"LINESTRING (-111.9292601 33.4249516, -111.929282 33.4267113)",walk,1
South Packard Drive,112,5630444,965,64,,195.6802671975444,1,29,,unclassified,11,"LINESTRING (-111.929282 33.4267113, -111.9292601 33.4249516)",walk,1
South Packard Drive,113,5630444,965,1898,,68.43565033893798,1,29,,unclassified,11,"LINESTRING (-111.929282 33.4267113, -111.929292 33.4273267)",walk,1
South Packard Drive,114,5630444,1898,965,,68.43565033893798,1,29,,unclassified,11,"LINESTRING (-111.929292 33.4273267, -111.929282 33.4267113)",walk,1
South Packard Drive,115,5630444,1898,926,,72.60595797924726,1,29,,unclassified,11,"LINESTRING (-111.929292 33.4273267, -111.9293027 33.4279796)",walk,1
South Packard Drive,116,5630444,926,1898,,72.60595797924726,1,29,,unclassified,11,"LINESTRING (-111.9293027 33.4279796, -111.929292 33.4273267)",walk,1
South Packard Drive,117,5630444,926,1284,,62.58090104263199,1,29,,unclassified,11,"LINESTRING (-111.9293027 33.4279796, -111.9293051 33.4285424)",walk,1
South Packard Drive,118,5630444,1284,926,,62.58090104263199,1,29,,unclassified,11,"LINESTRING (-111.9293051 33.4285424, -111.9293027 33.4279796)",walk,1
South Packard Drive,119,5630444,1284,38,,12.142618947623465,1,29,,unclassified,11,"LINESTRING (-111.9293051 33.4285424, -111.9293052 33.4285703, -111.9293057 33.4286516)",walk,1
South Packard Drive,120,5630444,38,1284,,12.142618947623465,1,29,,unclassified,11,"LINESTRING (-111.9293057 33.4286516, -111.9293052 33.4285703, -111.9293051 33.4285424)",walk,1
East 8th Street,121,5636208,14,2195,,177.98622812066736,1,30,,tertiary,5,"LINESTRING (-111.9262379 33.4209763, -111.9261191 33.4209521, -111.9243772 33.4205887)",walk,1
East 8th Street,122,5636208,2195,14,,177.98622812066736,1,30,,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9261191 33.4209521, -111.9262379 33.4209763)",walk,1
East 8th Street,123,5636208,2195,2109,,119.6904386829576,1,30,,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9242516 33.4205624, -111.9241712 33.4205457, -111.923925 33.4204935, -111.9231271 33.4203242)",walk,1
East 8th Street,124,5636208,2109,2195,,119.69043868295759,1,30,,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.923925 33.4204935, -111.9241712 33.4205457, -111.9242516 33.4205624, -111.9243772 33.4205887)",walk,1
East 8th Street,125,5636208,2109,445,,27.92470922467984,1,30,,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.9228355 33.4202623)",walk,1
East 8th Street,126,5636208,445,2109,,27.92470922467984,1,30,,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9231271 33.4203242)",walk,1
East 8th Street,127,5636208,445,2215,,3.3986343602813367,1,30,,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9228 33.4202548)",walk,1
East 8th Street,128,5636208,2215,445,,3.3986343602813367,1,30,,tertiary,5,"LINESTRING (-111.9228 33.4202548, -111.9228355 33.4202623)",walk,1
South Forest Avenue,129,5640924,1406,214,,10.921081150821713,1,15,,residential,6,"LINESTRING (-111.936655 33.4174833, -111.9366529 33.4173851)",walk,1
South Forest Avenue,130,5640924,214,1406,,10.921081150821713,1,15,,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.936655 33.4174833)",walk,1
South Forest Avenue,131,5640924,214,477,,108.35491556872051,1,15,,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.9366318 33.4164108)",walk,1
South Forest Avenue,132,5640924,477,214,,108.35491556872051,1,15,,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366529 33.4173851)",walk,1
South Forest Avenue,133,5640924,477,379,,14.83584501777852,1,15,,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366289 33.4162774)",walk,1
South Forest Avenue,134,5640924,379,477,,14.83584501777852,1,15,,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366318 33.4164108)",walk,1
South Forest Avenue,135,5640924,379,1407,,7.951352764330408,1,15,,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366276 33.4162059)",walk,1
South Forest Avenue,136,5640924,1407,379,,7.951352764330408,1,15,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366289 33.4162774)",walk,1
South Forest Avenue,137,5640924,1407,376,,8.029325177452703,1,15,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366262 33.4161337)",walk,1
South Forest Avenue,138,5640924,376,1407,,8.029325177452703,1,15,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366276 33.4162059)",walk,1
South Forest Avenue,139,5640924,376,1629,,79.65466710619387,1,15,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366235 33.4159544, -111.9366159 33.4154174)",walk,1
South Forest Avenue,140,5640924,1629,376,,79.65466710619387,1,15,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366235 33.4159544, -111.9366262 33.4161337)",walk,1
South Forest Avenue,141,5640924,1629,164,,37.14156619051492,1,15,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366121 33.4151484, -111.9366113 33.4150834)",walk,1
South Forest Avenue,142,5640924,164,1629,,37.14156619051492,1,15,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366121 33.4151484, -111.9366159 33.4154174)",walk,1
South Forest Avenue,143,5640924,164,193,,18.237111131095716,1,15,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366091 33.4149194)",walk,1
South Forest Avenue,144,5640924,193,164,,18.237111131095716,1,15,,residential,6,"LINESTRING (-111.9366091 33.4149194, -111.9366113 33.4150834)",walk,1
South Forest Avenue,145,5640924,193,1414,,12.165323358848935,1,15,,residential,6,"LINESTRING (-111.9366091 33.4149194, -111.9366078 33.41481)",walk,1
South Forest Avenue,146,5640924,1414,193,,12.165323358848935,1,15,,residential,6,"LINESTRING (-111.9366078 33.41481, -111.9366091 33.4149194)",walk,1
South Forest Avenue,147,5640924,1414,93,,7.37371919808434,1,15,,residential,6,"LINESTRING (-111.9366078 33.41481, -111.9366094 33.4147437)",walk,1
South Forest Avenue,148,5640924,93,1414,,7.37371919808434,1,15,,residential,6,"LINESTRING (-111.9366094 33.4147437, -111.9366078 33.41481)",walk,1
South Forest Avenue,149,5640932,43,135,,55.35373404694295,1,29,,residential,6,"LINESTRING (-111.9370709 33.4135303, -111.9370743 33.4140281)",walk,1
South Forest Avenue,150,5640932,135,43,,55.35373404694295,1,29,,residential,6,"LINESTRING (-111.9370743 33.4140281, -111.9370709 33.4135303)",walk,1
South Forest Avenue,151,5640932,135,77,,55.28040124716791,1,29,,residential,6,"LINESTRING (-111.9370743 33.4140281, -111.9370966 33.4145249)",walk,1
South Forest Avenue,152,5640932,77,135,,55.28040124716791,1,29,,residential,6,"LINESTRING (-111.9370966 33.4145249, -111.9370743 33.4140281)",walk,1
East 10th Street,153,5643860,47,756,,62.50865722676072,1,29,,residential,6,"LINESTRING (-111.9381178 33.419078, -111.9387912 33.4190679)",walk,1
East 10th Street,154,5643860,756,47,,62.50865722676072,1,29,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9381178 33.419078)",walk,1
East 10th Street,155,5643860,756,758,,63.69664747814216,1,29,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9394774 33.4190577)",walk,1
East 10th Street,156,5643860,758,756,,63.69664747814216,1,29,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9387912 33.4190679)",walk,1
East 10th Street,157,5643860,758,246,,30.436701567679428,1,29,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9396092 33.4190557, -111.9398053 33.4190582)",walk,1
East 10th Street,158,5643860,246,758,,30.436701567679428,1,29,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.9396092 33.4190557, -111.9394774 33.4190577)",walk,1
East 10th Street,159,5643860,246,317,,4.520540619989355,1,29,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.939854 33.4190575)",walk,1
East 10th Street,160,5643860,317,246,,4.520540619989355,1,29,,residential,6,"LINESTRING (-111.939854 33.4190575, -111.9398053 33.4190582)",walk,1
East 10th Street,161,5643860,317,219,,16.151055669785016,1,29,,residential,6,"LINESTRING (-111.939854 33.4190575, -111.9398947 33.419057, -111.9399806 33.4190558, -111.940028 33.4190552)",walk,1
