o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
3,A3,10,B5,0.8278181223402518,"LINESTRING (-111.9323473 33.4288298,-111.9246002 33.4251438)"
3,A3,11,C1,1.0038716951203217,"LINESTRING (-111.9323473 33.4288298,-111.9400547 33.4218415)"
3,A3,12,C2,0.7511411440895568,"LINESTRING (-111.9323473 33.4288298,-111.9360853 33.4220013)"
3,A3,13,C3,0.6871374655916194,"LINESTRING (-111.9323473 33.4288298,-111.9323642 33.4217085)"
3,A3,14,C4,0.7923829274353449,"LINESTRING (-111.9323473 33.4288298,-111.9286819 33.4214811)"
3,A3,15,C5,0.9749950806905769,"LINESTRING (-111.9323473 33.4288298,-111.9249157 33.4219834)"
3,A3,16,D1,1.23837747120962,"LINESTRING (-111.9323473 33.4288298,-111.9396634 33.418285)"
3,A3,17,D2,1.1175920067939507,"LINESTRING (-111.9323473 33.4288298,-111.9362585 33.4179277)"
3,A3,18,D3,1.0194504647723497,"LINESTRING (-111.9323473 33.4288298,-111.9325698 33.4182668)"
3,A3,19,D4,1.0866588597836713,"LINESTRING (-111.9323473 33.4288298,-111.9285817 33.4182162)"
3,A3,20,D5,1.2866588180238125,"LINESTRING (-111.9323473 33.4288298,-111.9250205 33.4176885)"
3,A3,21,E1,1.5387540546540002,"LINESTRING (-111.9323473 33.4288298,-111.940038 33.4148595)"
3,A3,22,E2,1.3555524980095222,"LINESTRING (-111.9323473 33.4288298,-111.9361338 33.4153011)"
3,A3,23,E3,1.322678717871046,"LINESTRING (-111.9323473 33.4288298,-111.9326476 33.4151252)"
3,A3,24,E4,1.4190391875377535,"LINESTRING (-111.9323473 33.4288298,-111.9282618 33.4147021)"
3,A3,25,E5,1.5167908733046578,"LINESTRING (-111.9323473 33.4288298,-111.9250165 33.4149242)"
3,A3,26,Gate1,1.316027107809247,"LINESTRING (-111.9323473 33.4288298,-111.9440561 33.4218351)"
3,A3,27,Gate2,0.3990196631398877,"LINESTRING (-111.9323473 33.4288298,-111.9323255 33.4329651)"
3,A3,28,Gate3,1.319634306338656,"LINESTRING (-111.9323473 33.4288298,-111.920595 33.4218351)"
3,A3,29,Gate4,1.7488650916895563,"LINESTRING (-111.9323473 33.4288298,-111.9323255 33.410705)"
4,A4,1,A1,1.1236686860478664,"LINESTRING (-111.9286287 33.4287965,-111.9402676 33.4291861)"
4,A4,2,A2,0.7198038978658156,"LINESTRING (-111.9286287 33.4287965,-111.9360151 33.429841)"
4,A4,3,A3,0.35882098601248313,"LINESTRING (-111.9286287 33.4287965,-111.9323473 33.4288298)"
4,A4,4,A4,0.0,"LINESTRING (-111.9286287 33.4287965,-111.9286287 33.4287965)"
4,A4,5,A5,0.3267663422417488,"LINESTRING (-111.9286287 33.4287965,-111.9252591 33.4291343)"
4,A4,6,B1,1.108428122566111,"LINESTRING (-111.9286287 33.4287965,-111.9396172 33.4254476)"
4,A4,7,B2,0.8036176718744247,"LINESTRING (-111.9286287 33.4287965,-111.9361081 33.4251329)"
4,A4,8,B3,0.5242211478850041,"LINESTRING (-111.9286287 33.4287965,-111.9322211 33.4247208)"
4,A4,9,B4,0.32143252321482946,"LINESTRING (-111.9286287 33.4287965,-111.9290482 33.4254918)"
4,A4,10,B5,0.5247080639371281,"LINESTRING (-111.9286287 33.4287965,-111.9246002 33.4251438)"
4,A4,11,C1,1.290680898543162,"LINESTRING (-111.9286287 33.4287965,-111.9400547 33.4218415)"
4,A4,12,C2,0.973426434939992,"LINESTRING (-111.9286287 33.4287965,-111.9360853 33.4220013)"
4,A4,13,C3,0.7730883764286817,"LINESTRING (-111.9286287 33.4287965,-111.9323642 33.4217085)"
4,A4,14,C4,0.705879628471617,"LINESTRING (-111.9286287 33.4287965,-111.9286819 33.4214811)"
4,A4,15,C5,0.7486888709154296,"LINESTRING (-111.9286287 33.4287965,-111.9249157 33.4219834)"
4,A4,16,D1,1.470501958036688,"LINESTRING (-111.9286287 33.4287965,-111.9396634 33.418285)"
4,A4,17,D2,1.2813370066241727,"LINESTRING (-111.9286287 33.4287965,-111.9362585 33.4179277)"
4,A4,18,D3,1.0848453011199084,"LINESTRING (-111.9286287 33.4287965,-111.9325698 33.4182668)"
4,A4,19,D4,1.0209084748715171,"LINESTRING (-111.9286287 33.4287965,-111.9285817 33.4182162)"
4,A4,20,D5,1.1269451954366008,"LINESTRING (-111.9286287 33.4287965,-111.9250205 33.4176885)"
4,A4,21,E1,1.7379222525039892,"LINESTRING (-111.9286287 33.4287965,-111.940038 33.4148595)"
4,A4,22,E2,1.489991003748249,"LINESTRING (-111.9286287 33.4287965,-111.9361338 33.4153011)"
4,A4,23,E3,1.3749631370113318,"LINESTRING (-111.9286287 33.4287965,-111.9326476 33.4151252)"
4,A4,24,E4,1.3604301684442348,"LINESTRING (-111.9286287 33.4287965,-111.9282618 33.4147021)"
4,A4,25,E5,1.3831763854337389,"LINESTRING (-111.9286287 33.4287965,-111.9250165 33.4149242)"
4,A4,26,Gate1,1.6331217780952514,"LINESTRING (-111.9286287 33.4287965,-111.9440561 33.4218351)"
4,A4,27,Gate2,0.5376124484176775,"LINESTRING (-111.9286287 33.4287965,-111.9323255 33.4329651)"
4,A4,28,Gate3,1.0257141961060496,"LINESTRING (-111.9286287 33.4287965,-111.920595 33.4218351)"
4,A4,29,Gate4,1.7817219084463554,"LINESTRING (-111.9286287 33.4287965,-111.9323255 33.410705)"
5,A5,1,A1,1.4481846466712072,"LINESTRING (-111.9252591 33.4291343,-111.9402676 33.4291861)"
5,A5,2,A2,1.0400873028581292,"LINESTRING (-111.9252591 33.4291343,-111.9360151 33.429841)"
5,A5,3,A3,0.684573892934889,"LINESTRING (-111.9252591 33.4291343,-111.9323473 33.4288298)"
5,A5,4,A4,0.3267663422417488,"LINESTRING (-111.9252591 33.4291343,-111.9286287 33.4287965)"
5,A5,5,A5,0.0,"LINESTRING (-111.9252591 33.4291343,-111.9252591 33.4291343)"
5,A5,6,B1,1.4303593253978375,"LINESTRING (-111.9252591 33.4291343,-111.9396172 33.4254476)"
5,A5,7,B2,1.115759313422372,"LINESTRING (-111.9252591 33.4291343,-111.9361081 33.4251329)"
5,A5,8,B3,0.7953783602199205,"LINESTRING (-111.9252591 33.4291343,-111.9322211 33.4247208)"
5,A5,9,B4,0.507150271401388,"LINESTRING (-111.9252591 33.4291343,-111.9290482 33.4254918)"
5,A5,10,B5,0.39025866886073723,"LINESTRING (-111.9252591 33.4291343,-111.9246002 33.4251438)"
5,A5,11,C1,1.591636424265653,"LINESTRING (-111.9252591 33.4291343,-111.9400547 33.4218415)"
5,A5,12,C2,1.2509767322490815,"LINESTRING (-111.9252591 33.4291343,-111.9360853 33.4220013)"
5,A5,13,C3,0.9916718842236438,"LINESTRING (-111.9252591 33.4291343,-111.9323642 33.4217085)"
5,A5,14,C4,0.8089491879509059,"LINESTRING (-111.9252591 33.4291343,-111.9286819 33.4214811)"
5,A5,15,C5,0.6907917890968852,"LINESTRING (-111.9252591 33.4291343,-111.9249157 33.4219834)"
5,A5,16,D1,1.740012691572735,"LINESTRING (-111.9252591 33.4291343,-111.9396634 33.418285)"
5,A5,17,D2,1.5151571263108803,"LINESTRING (-111.9252591 33.4291343,-111.9362585 33.4179277)"
5,A5,18,D3,1.263798911344968,"LINESTRING (-111.9252591 33.4291343,-111.9325698 33.4182668)"
5,A5,19,D4,1.1011961778395338,"LINESTRING (-111.9252591 33.4291343,-111.9285817 33.4182162)"
5,A5,20,D5,1.1046530918287516,"LINESTRING (-111.9252591 33.4291343,-111.9250205 33.4176885)"
5,A5,21,E1,1.982597572053371,"LINESTRING (-111.9252591 33.4291343,-111.940038 33.4148595)"
5,A5,22,E2,1.6978367491242845,"LINESTRING (-111.9252591 33.4291343,-111.9361338 33.4153011)"
5,A5,23,E3,1.5282219651599858,"LINESTRING (-111.9252591 33.4291343,-111.9326476 33.4151252)"
5,A5,24,E4,1.4223865835536103,"LINESTRING (-111.9252591 33.4291343,-111.9282618 33.4147021)"
5,A5,25,E5,1.3713376074862933,"LINESTRING (-111.9252591 33.4291343,-111.9250165 33.4149242)"
5,A5,26,Gate1,1.9456725328041993,"LINESTRING (-111.9252591 33.4291343,-111.9440561 33.4218351)"
5,A5,27,Gate2,0.775588571925663,"LINESTRING (-111.9252591 33.4291343,-111.9323255 33.4329651)"
5,A5,28,Gate3,0.8358123417738623,"LINESTRING (-111.9252591 33.4291343,-111.920595 33.4218351)"
5,A5,29,Gate4,1.90448680547236,"LINESTRING (-111.9252591 33.4291343,-111.9323255 33.410705)"
6,B1,1,A1,0.366147352123217,"LINESTRING (-111.9396172 33.4254476,-111.9402676 33.4291861)"
6,B1,2,A2,0.5481878109655351,"LINESTRING (-111.9396172 33.4254476,-111.9360151 33.429841)"
6,B1,3,A3,0.7736731692360131,"LINESTRING (-111.9396172 33.4254476,-111.9323473 33.4288298)"
6,B1,4,A4,1.108428122566111,"LINESTRING (-111.9396172 33.4254476,-111.9286287 33.4287965)"
6,B1,5,A5,1.4303593253978375,"LINESTRING (-111.9396172 33.4254476,-111.9252591 33.4291343)"
6,B1,6,B1,0.0,"LINESTRING (-111.9396172 33.4254476,-111.9396172 33.4254476)"
6,B1,7,B2,0.3399517287436553,"LINESTRING (-111.9396172 33.4254476,-111.9361081 33.4251329)"
6,B1,8,B3,0.7170883230327789,"LINESTRING (-111.9396172 33.4254476,-111.9322211 33.4247208)"
6,B1,9,B4,1.0198187700334556,"LINESTRING (-111.9396172 33.4254476,-111.9290482 33.4254918)"
6,B1,10,B5,1.4492924484097574,"LINESTRING (-111.9396172 33.4254476,-111.9246002 33.4251438)"
6,B1,11,C1,0.3505079664024345,"LINESTRING (-111.9396172 33.4254476,-111.9400547 33.4218415)"
6,B1,12,C2,0.47615078530144117,"LINESTRING (-111.9396172 33.4254476,-111.9360853 33.4220013)"
6,B1,13,C3,0.7873671856553314,"LINESTRING (-111.9396172 33.4254476,-111.9323642 33.4217085)"
6,B1,14,C4,1.122414907768357,"LINESTRING (-111.9396172 33.4254476,-111.9286819 33.4214811)"
6,B1,15,C5,1.4574070534885468,"LINESTRING (-111.9396172 33.4254476,-111.9249157 33.4219834)"
6,B1,16,D1,0.6911351173446094,"LINESTRING (-111.9396172 33.4254476,-111.9396634 33.418285)"
6,B1,17,D2,0.7946827368262805,"LINESTRING (-111.9396172 33.4254476,-111.9362585 33.4179277)"
6,B1,18,D3,0.970815289859757,"LINESTRING (-111.9396172 33.4254476,-111.9325698 33.4182668)"
6,B1,19,D4,1.2730765411169305,"LINESTRING (-111.9396172 33.4254476,-111.9285817 33.4182162)"
6,B1,20,D5,1.5950649895234155,"LINESTRING (-111.9396172 33.4254476,-111.9250205 33.4176885)"
6,B1,21,E1,1.0224540766518897,"LINESTRING (-111.9396172 33.4254476,-111.940038 33.4148595)"
6,B1,22,E2,1.0351274444131848,"LINESTRING (-111.9396172 33.4254476,-111.9361338 33.4153011)"
6,B1,23,E3,1.2017912184403374,"LINESTRING (-111.9396172 33.4254476,-111.9326476 33.4151252)"
6,B1,24,E4,1.508496228035249,"LINESTRING (-111.9396172 33.4254476,-111.9282618 33.4147021)"
6,B1,25,E5,1.7366200576867006,"LINESTRING (-111.9396172 33.4254476,-111.9250165 33.4149242)"
6,B1,26,Gate1,0.5522242578087229,"LINESTRING (-111.9396172 33.4254476,-111.9440561 33.4218351)"
6,B1,27,Gate2,1.0105281503117023,"LINESTRING (-111.9396172 33.4254476,-111.9323255 33.4329651)"
6,B1,28,Gate3,1.8682622417423678,"LINESTRING (-111.9396172 33.4254476,-111.920595 33.4218351)"
6,B1,29,Gate4,1.5870009583507538,"LINESTRING (-111.9396172 33.4254476,-111.9323255 33.410705)"
7,B2,1,A1,0.5603937569039475,"LINESTRING (-111.9361081 33.4251329,-111.9402676 33.4291861)"
7,B2,2,A2,0.45437728166438085,"LINESTRING (-111.9361081 33.4251329,-111.9360151 33.429841)"
7,B2,3,A3,0.5088537840219163,"LINESTRING (-111.9361081 33.4251329,-111.9323473 33.4288298)"
7,B2,4,A4,0.8036176718744247,"LINESTRING (-111.9361081 33.4251329,-111.9286287 33.4287965)"
