o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
1,A1,1,A1,0.0,0.0,"LINESTRING (-111.9402676 33.4291861,-111.9402676 33.4291861)"
1,A1,2,A2,0.41516314595962933,0.18338154443198995,"LINESTRING (-111.9402676 33.4291861,-111.9360151 33.429841)"
1,A1,3,A3,0.765005980996234,0.9673136012914099,"LINESTRING (-111.9402676 33.4291861,-111.9323473 33.4288298)"
1,A1,4,A4,1.1236686860478664,1.2795238154680508,"LINESTRING (-111.9402676 33.4291861,-111.9286287 33.4287965)"
1,A1,5,A5,1.4481846466712072,0.989718244761359,"LINESTRING (-111.9402676 33.4291861,-111.9252591 33.4291343)"
1,A1,6,B1,0.366147352123217,1.8243788723097223,"LINESTRING (-111.9402676 33.4291861,-111.9396172 33.4254476)"
1,A1,7,B2,0.5603937569039475,0.7914759245812365,"LINESTRING (-111.9402676 33.4291861,-111.9361081 33.4251329)"
1,A1,8,B3,0.8879461354521342,2.099622550894994,"LINESTRING (-111.9402676 33.4291861,-111.9322211 33.4247208)"
1,A1,9,B4,1.1397470398222351,0.7338166829177585,"LINESTRING (-111.9402676 33.4291861,-111.9290482 33.4254918)"
1,A1,10,B5,1.561260175716597,1.3019170732662977,"LINESTRING (-111.9402676 33.4291861,-111.9246002 33.4251438)"
1,A1,11,C1,0.7089833879435075,1.7607769751355689,"LINESTRING (-111.9402676 33.4291861,-111.9400547 33.4218415)"
1,A1,12,C2,0.8021638967312437,1.5282591379067094,"LINESTRING (-111.9402676 33.4291861,-111.9360853 33.4220013)"
1,A1,13,C3,1.049831123293759,0.9712882591763654,"LINESTRING (-111.9402676 33.4291861,-111.9323642 33.4217085)"
1,A1,14,C4,1.3425490801993392,5.95837462366006,"LINESTRING (-111.9402676 33.4291861,-111.9286819 33.4214811)"
1,A1,15,C5,1.6362484471795955,2.1697751139916606,"LINESTRING (-111.9402676 33.4291861,-111.9249157 33.4219834)"
1,A1,16,D1,1.0534642707571362,1.1285105828620055,"LINESTRING (-111.9402676 33.4291861,-111.9396634 33.418285)"
1,A1,17,D2,1.1531476685259008,1.0645683005369666,"LINESTRING (-111.9402676 33.4291861,-111.9362585 33.4179277)"
1,A1,18,D3,1.2890998990212699,1.1427330915390814,"LINESTRING (-111.9402676 33.4291861,-111.9325698 33.4182668)"
1,A1,19,D4,1.5465598635881042,1.4412650838487762,"LINESTRING (-111.9402676 33.4291861,-111.9285817 33.4182162)"
1,A1,20,D5,1.8426124168433249,1.005560963744401,"LINESTRING (-111.9402676 33.4291861,-111.9250205 33.4176885)"
1,A1,21,E1,1.3825542606383627,0.09404428993382231,"LINESTRING (-111.9402676 33.4291861,-111.940038 33.4148595)"
1,A1,22,E2,1.3978824198342223,1.3434520280790345,"LINESTRING (-111.9402676 33.4291861,-111.9361338 33.4153011)"
1,A1,23,E3,1.5431647394312067,1.1256064281560507,"LINESTRING (-111.9402676 33.4291861,-111.9326476 33.4151252)"
1,A1,24,E4,1.815264128072388,0.6485391195967657,"LINESTRING (-111.9402676 33.4291861,-111.9282618 33.4147021)"
1,A1,25,E5,2.0147745731025877,0.7961861024004079,"LINESTRING (-111.9402676 33.4291861,-111.9250165 33.4149242)"
1,A1,26,Gate1,0.7979604671052961,93.35779038459957,"LINESTRING (-111.9402676 33.4291861,-111.9440561 33.4218351)"
1,A1,27,Gate2,0.8486594098962074,80.18930433463993,"LINESTRING (-111.9402676 33.4291861,-111.9323255 33.4329651)"
1,A1,28,Gate3,2.0264079870548906,109.08457031154434,"LINESTRING (-111.9402676 33.4291861,-111.920595 33.4218351)"
1,A1,29,Gate4,1.9409356487537641,73.55499351517373,"LINESTRING (-111.9402676 33.4291861,-111.9323255 33.410705)"
2,A2,1,A1,0.41516314595962933,0.33814485314204323,"LINESTRING (-111.9360151 33.429841,-111.9402676 33.4291861)"
2,A2,2,A2,0.0,0.0,"LINESTRING (-111.9360151 33.429841,-111.9360151 33.429841)"
2,A2,3,A3,0.3671101642291674,0.24952974086459673,"LINESTRING (-111.9360151 33.429841,-111.9323473 33.4288298)"
2,A2,4,A4,0.7198038978658156,0.3284077217548773,"LINESTRING (-111.9360151 33.429841,-111.9286287 33.4287965)"
2,A2,5,A5,1.0400873028581292,0.25357664956562886,"LINESTRING (-111.9360151 33.429841,-111.9252591 33.4291343)"
2,A2,6,B1,0.5481878109655351,0.42835915488952564,"LINESTRING (-111.9360151 33.429841,-111.9396172 33.4254476)"
2,A2,7,B2,0.45437728166438085,0.19491498102841112,"LINESTRING (-111.9360151 33.429841,-111.9361081 33.4251329)"
2,A2,8,B3,0.6148962939749004,0.5294702055104353,"LINESTRING (-111.9360151 33.429841,-111.9322211 33.4247208)"
2,A2,9,B4,0.7924780617126819,0.18673136098840848,"LINESTRING (-111.9360151 33.429841,-111.9290482 33.4254918)"
2,A2,10,B5,1.191033941931665,0.33161482533284053,"LINESTRING (-111.9360151 33.429841,-111.9246002 33.4251438)"
2,A2,11,C1,0.8647077044921783,0.4164702035093127,"LINESTRING (-111.9360151 33.429841,-111.9400547 33.4218415)"
2,A2,12,C2,0.7564805125320317,0.3724512187189067,"LINESTRING (-111.9360151 33.429841,-111.9360853 33.4220013)"
2,A2,13,C3,0.8601508433820382,0.24162072587604508,"LINESTRING (-111.9360151 33.429841,-111.9323642 33.4217085)"
2,A2,14,C4,1.073006519038471,1.4975992424685831,"LINESTRING (-111.9360151 33.429841,-111.9286819 33.4214811)"
2,A2,15,C5,1.312195450970986,0.5489905120832879,"LINESTRING (-111.9360151 33.429841,-111.9249157 33.4219834)"
2,A2,16,D1,1.1692863667242515,0.2687418919323616,"LINESTRING (-111.9360151 33.429841,-111.9396634 33.418285)"
2,A2,17,D2,1.149754255455535,0.2578120215053717,"LINESTRING (-111.9360151 33.429841,-111.9362585 33.4179277)"
2,A2,18,D3,1.1652219341932615,0.28142486663507077,"LINESTRING (-111.9360151 33.429841,-111.9325698 33.4182668)"
2,A2,19,D4,1.3313996745957979,0.3593033545146018,"LINESTRING (-111.9360151 33.429841,-111.9285817 33.4182162)"
2,A2,20,D5,1.5812786340906484,0.25212718164098286,"LINESTRING (-111.9360151 33.429841,-111.9250205 33.4176885)"
2,A2,21,E1,1.496773907952447,0.022411158491726098,"LINESTRING (-111.9360151 33.429841,-111.940038 33.4148595)"
2,A2,22,E2,1.4030029378005087,0.3249672846484616,"LINESTRING (-111.9360151 33.429841,-111.9361338 33.4153011)"
2,A2,23,E3,1.4566353494241304,0.2756974858124359,"LINESTRING (-111.9360151 33.429841,-111.9326476 33.4151252)"
2,A2,24,E4,1.641183366676939,0.16070658876856575,"LINESTRING (-111.9360151 33.429841,-111.9282618 33.4147021)"
2,A2,25,E5,1.7882752553666121,0.198642600073647,"LINESTRING (-111.9360151 33.429841,-111.9250165 33.4149242)"
2,A2,26,Gate1,1.0948646580949568,21.650386571300118,"LINESTRING (-111.9360151 33.429841,-111.9440561 33.4218351)"
2,A2,27,Gate2,0.4664859583760339,20.589800325061177,"LINESTRING (-111.9360151 33.429841,-111.9323255 33.4329651)"
2,A2,28,Gate3,1.6764712886416793,27.67105404644521,"LINESTRING (-111.9360151 33.429841,-111.920595 33.4218351)"
2,A2,29,Gate4,1.8804412251836577,17.94904967425333,"LINESTRING (-111.9360151 33.429841,-111.9323255 33.410705)"
3,A3,1,A1,0.765005980996234,1.7607387435633932,"LINESTRING (-111.9323473 33.4288298,-111.9402676 33.4291861)"
3,A3,2,A2,0.3671101642291674,0.24632176418195886,"LINESTRING (-111.9323473 33.4288298,-111.9360151 33.429841)"
3,A3,3,A3,0.0,0.0,"LINESTRING (-111.9323473 33.4288298,-111.9323473 33.4288298)"
3,A3,4,A4,0.35882098601248313,1.9157207094059887,"LINESTRING (-111.9323473 33.4288298,-111.9286287 33.4287965)"
3,A3,5,A5,0.684573892934889,1.4700164152596196,"LINESTRING (-111.9323473 33.4288298,-111.9252591 33.4291343)"
3,A3,6,B1,0.7736731692360131,2.2769815149923374,"LINESTRING (-111.9323473 33.4288298,-111.9396172 33.4254476)"
3,A3,7,B2,0.5088537840219163,1.0630181897241382,"LINESTRING (-111.9323473 33.4288298,-111.9361081 33.4251329)"
3,A3,8,B3,0.39666255831741115,3.0192275072565646,"LINESTRING (-111.9323473 33.4288298,-111.9322211 33.4247208)"
3,A3,9,B4,0.4528551363035644,1.0834501050031513,"LINESTRING (-111.9323473 33.4288298,-111.9290482 33.4254918)"
3,A3,10,B5,0.8278181223402518,1.9221404009713405,"LINESTRING (-111.9323473 33.4288298,-111.9246002 33.4251438)"
3,A3,11,C1,1.0038716951203217,2.246171468998962,"LINESTRING (-111.9323473 33.4288298,-111.9400547 33.4218415)"
3,A3,12,C2,0.7511411440895568,2.05118666747821,"LINESTRING (-111.9323473 33.4288298,-111.9360853 33.4220013)"
3,A3,13,C3,0.6871374655916194,1.3643189558441047,"LINESTRING (-111.9323473 33.4288298,-111.9323642 33.4217085)"
3,A3,14,C4,0.7923829274353449,8.58239327813525,"LINESTRING (-111.9323473 33.4288298,-111.9286819 33.4214811)"
3,A3,15,C5,0.9749950806905769,3.167717521010304,"LINESTRING (-111.9323473 33.4288298,-111.9249157 33.4219834)"
3,A3,16,D1,1.23837747120962,1.4646540103258834,"LINESTRING (-111.9323473 33.4288298,-111.9396634 33.418285)"
3,A3,17,D2,1.1175920067939507,1.4251372473047998,"LINESTRING (-111.9323473 33.4288298,-111.9362585 33.4179277)"
3,A3,18,D3,1.0194504647723497,1.5808811237618052,"LINESTRING (-111.9323473 33.4288298,-111.9325698 33.4182668)"
3,A3,19,D4,1.0866588597836713,2.0459180652661764,"LINESTRING (-111.9323473 33.4288298,-111.9285817 33.4182162)"
