o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
24,E4,3,A3,1.8937488600253276,0.22996554717373968,"LINESTRING (-122.3040097 47.6485309,-122.3148683 47.6648797)"
24,E4,4,A4,1.606305139944032,0.274433596491005,"LINESTRING (-122.3040097 47.6485309,-122.3048193 47.6651586)"
24,E4,5,A5,1.823012297395846,0.23471304472139023,"LINESTRING (-122.3040097 47.6485309,-122.2943942 47.6647943)"
24,E4,6,B1,3.1653167344031647,0.21956219894734752,"LINESTRING (-122.3040097 47.6485309,-122.3345209 47.6605811)"
24,E4,7,B2,2.380274523497813,0.22575825297435628,"LINESTRING (-122.3040097 47.6485309,-122.325519 47.6606093)"
24,E4,8,B3,1.5810218902149757,0.456092593420055,"LINESTRING (-122.3040097 47.6485309,-122.3151817 47.660517)"
24,E4,9,B4,1.1601613644738715,0.3614589331882783,"LINESTRING (-122.3040097 47.6485309,-122.3047029 47.6605345)"
24,E4,10,B5,1.5726193584363743,0.4884184991769405,"LINESTRING (-122.3040097 47.6485309,-122.2935066 47.6609936)"
24,E4,11,C1,3.0806990058196733,0.1572169955472271,"LINESTRING (-122.3040097 47.6485309,-122.3350968 47.6558086)"
24,E4,12,C2,2.1797413883731958,0.224509099476929,"LINESTRING (-122.3040097 47.6485309,-122.3253243 47.6560149)"
24,E4,13,C3,1.2699878606071857,0.2914263740212963,"LINESTRING (-122.3040097 47.6485309,-122.3148916 47.6559348)"
24,E4,14,C4,0.7215723648701178,0.7075255931369547,"LINESTRING (-122.3040097 47.6485309,-122.3048201 47.6559651)"
24,E4,15,C5,1.3179403961124787,0.03898687714218426,"LINESTRING (-122.3040097 47.6485309,-122.2934898 47.6572427)"
24,E4,16,D1,3.0305800538993966,0.155234361336773,"LINESTRING (-122.3040097 47.6485309,-122.3352917 47.6513437)"
24,E4,17,D2,2.008017988560114,0.11782398474751767,"LINESTRING (-122.3040097 47.6485309,-122.3246096 47.6514846)"
24,E4,18,D3,0.996051393752767,0.2074434310804382,"LINESTRING (-122.3040097 47.6485309,-122.3138341 47.6516996)"
24,E4,19,D4,0.32494433417745355,0.23820682888878983,"LINESTRING (-122.3040097 47.6485309,-122.305244 47.6516642)"
24,E4,20,D5,0.5161631334780155,0.0,"LINESTRING (-122.3040097 47.6485309,-122.2989995 47.6504055)"
24,E4,21,E1,3.0866590363067323,0.11469982695341306,"LINESTRING (-122.3040097 47.6485309,-122.3359803 47.6474355)"
24,E4,22,E2,1.813867845134434,0.048935955765131454,"LINESTRING (-122.3040097 47.6485309,-122.3228057 47.6482276)"
24,E4,23,E3,1.3263939629989423,0.028430743163410988,"LINESTRING (-122.3040097 47.6485309,-122.3177506 47.6481432)"
24,E4,24,E4,0.0,0.0,"LINESTRING (-122.3040097 47.6485309,-122.3040097 47.6485309)"
24,E4,25,E5,0.991546609555769,0.0,"LINESTRING (-122.3040097 47.6485309,-122.2938875 47.6467586)"
24,E4,26,Gate1,4.138091710028429,2.8121522476689833,"LINESTRING (-122.3040097 47.6485309,-122.3462375 47.6560168)"
24,E4,27,Gate2,2.3117438590377217,92.7658721676559,"LINESTRING (-122.3040097 47.6485309,-122.3148263 47.6699086)"
24,E4,28,Gate3,2.114384470373509,7.477627492669687,"LINESTRING (-122.3040097 47.6485309,-122.283415 47.6560168)"
24,E4,29,Gate4,1.2129902506662777,100.99758684234455,"LINESTRING (-122.3040097 47.6485309,-122.3148263 47.642125)"
25,E5,1,A1,4.305280241858909,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3347924 47.6645809)"
25,E5,2,A2,3.532376681613479,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3257881 47.6647182)"
25,E5,3,A3,2.6750021635757624,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3148683 47.6648797)"
25,E5,4,A4,2.065121287973529,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3048193 47.6651586)"
25,E5,5,A5,1.740951254857777,0.0,"LINESTRING (-122.2938875 47.6467586,-122.2943942 47.6647943)"
25,E5,6,B1,4.141360627030616,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3345209 47.6605811)"
25,E5,7,B2,3.331905161522581,0.0,"LINESTRING (-122.2938875 47.6467586,-122.325519 47.6606093)"
25,E5,8,B3,2.4462348557118228,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3151817 47.660517)"
25,E5,9,B4,1.6899550890102897,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3047029 47.6605345)"
25,E5,10,B5,1.3740269479084555,0.0,"LINESTRING (-122.2938875 47.6467586,-122.2935066 47.6609936)"
25,E5,11,C1,4.071042964863531,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3350968 47.6558086)"
25,E5,12,C2,3.1620922241670097,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3253243 47.6560149)"
25,E5,13,C3,2.2116555039623496,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3148916 47.6559348)"
25,E5,14,C4,1.3790999184493349,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3048201 47.6559651)"
25,E5,15,C5,1.0123386025843775,0.0,"LINESTRING (-122.2938875 47.6467586,-122.2934898 47.6572427)"
25,E5,16,D1,4.019513013782998,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3352917 47.6513437)"
25,E5,17,D2,2.9992472735388156,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3246096 47.6514846)"
25,E5,18,D3,1.982822677155434,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3138341 47.6516996)"
25,E5,19,D4,1.193652197768067,0.0,"LINESTRING (-122.2938875 47.6467586,-122.305244 47.6516642)"
25,E5,20,D5,0.6059087306484995,0.0,"LINESTRING (-122.2938875 47.6467586,-122.2989995 47.6504055)"
25,E5,21,E1,4.062062447962499,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3359803 47.6474355)"
25,E5,22,E2,2.793918280527852,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3228057 47.6482276)"
25,E5,23,E3,2.3064277842443786,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3177506 47.6481432)"
25,E5,24,E4,0.991546609555769,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3040097 47.6485309)"
25,E5,25,E5,0.0,0.0,"LINESTRING (-122.2938875 47.6467586,-122.2938875 47.6467586)"
25,E5,26,Gate1,5.129636528605689,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3462375 47.6560168)"
25,E5,27,Gate2,3.0119006155050707,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3148263 47.6699086)"
25,E5,28,Gate3,1.3487484277882895,0.0,"LINESTRING (-122.2938875 47.6467586,-122.283415 47.6560168)"
25,E5,29,Gate4,2.0692578979521734,0.0,"LINESTRING (-122.2938875 47.6467586,-122.3148263 47.642125)"
26,Gate1,1,A1,1.3792781617289749,14.845359526265051,"LINESTRING (-122.3462375 47.6560168,-122.3347924 47.6645809)"
26,Gate1,2,A2,2.144364141665469,16.421354447781507,"LINESTRING (-122.3462375 47.6560168,-122.3257881 47.6647182)"
26,Gate1,3,A3,3.145305208398376,25.759062237842887,"LINESTRING (-122.3462375 47.6560168,-122.3148683 47.6648797)"
26,Gate1,4,A4,4.0926288400708275,26.183566124486276,"LINESTRING (-122.3462375 47.6560168,-122.3048193 47.6651586)"
26,Gate1,5,A5,5.073554617031069,20.34878944314487,"LINESTRING (-122.3462375 47.6560168,-122.2943942 47.6647943)"
26,Gate1,6,B1,1.2132873533085005,37.55697228399736,"LINESTRING (-122.3462375 47.6560168,-122.3345209 47.6605811)"
26,Gate1,7,B2,2.047647694417843,31.135037989273904,"LINESTRING (-122.3462375 47.6560168,-122.325519 47.6606093)"
26,Gate1,8,B3,3.0278760589071942,49.73368437607507,"LINESTRING (-122.3462375 47.6560168,-122.3151817 47.660517)"
26,Gate1,9,B4,4.031306687294974,32.688796540183375,"LINESTRING (-122.3462375 47.6560168,-122.3047029 47.6605345)"
26,Gate1,10,B5,5.110616834387267,40.74661850554958,"LINESTRING (-122.3462375 47.6560168,-122.2935066 47.6609936)"
26,Gate1,11,C1,1.075153273831524,27.1210032343343,"LINESTRING (-122.3462375 47.6560168,-122.3350968 47.6558086)"
26,Gate1,12,C2,2.0179169552991505,30.274595512720502,"LINESTRING (-122.3462375 47.6560168,-122.3253243 47.6560149)"
26,Gate1,13,C3,3.02457318970426,30.464547330213236,"LINESTRING (-122.3462375 47.6560168,-122.3148916 47.6559348)"
26,Gate1,14,C4,3.996370555635777,60.321278404480964,"LINESTRING (-122.3462375 47.6560168,-122.3048201 47.6559651)"
26,Gate1,15,C5,5.09100295141938,3.14890821542253,"LINESTRING (-122.3462375 47.6560168,-122.2934898 47.6572427)"
26,Gate1,16,D1,1.1483854384781358,26.332379403084378,"LINESTRING (-122.3462375 47.6560168,-122.3352917 47.6513437)"
26,Gate1,17,D2,2.132201403367067,15.29709032735108,"LINESTRING (-122.3462375 47.6560168,-122.3246096 47.6514846)"
